id,time,entity_id,traj_id,coordinates,current_dis,speeds,holidays
108601,2013-10-12T23:32:12Z,4357,4642,"[116.377113,39.867741]",0.572619758,21.985,1
108602,2013-10-12T23:32:48Z,4357,4642,"[116.374512,39.86763]",0.795096015,23.9975,1
108603,2013-10-12T23:33:11Z,4357,4642,"[116.374466,39.869602]",1.014943565,29.2375,1
108604,2013-10-12T23:34:00Z,4357,4642,"[116.37442,39.871994]",1.281577878,49.575,1
108605,2013-10-12T23:34:36Z,4357,4642,"[116.374519,39.877205]",1.86111343,44.7125,1
108606,2013-10-12T23:35:36Z,4357,4642,"[116.374504,39.880989]",2.281935443,45.985,1
108607,2013-10-12T23:35:59Z,4357,4642,"[116.374542,39.882984]",2.503806702,17.595,1
108608,2013-10-12T23:37:12Z,4357,4642,"[116.374565,39.885662]",2.801822453,49.19,1
108609,2013-10-12T23:37:27Z,4357,4642,"[116.374596,39.887856]",3.045813509,45.7575,1
108610,2013-10-12T23:38:00Z,4357,4642,"[116.374519,39.891121]",3.409902942,49.375,1
108611,2013-10-12T23:38:24Z,4357,4642,"[116.374596,39.894791]",3.818066369,29.19,1
108612,2013-10-12T23:39:36Z,4357,4642,"[116.374397,39.899746]",4.37003386,19.315,1
108613,2013-10-12T23:40:00Z,4357,4642,"[116.320465,39.994686]",,40.8275,1
132150,2013-10-13T02:15:00Z,4357,5585,"[116.44957,39.933929]",0.0,29.3725,1
132151,2013-10-13T02:15:32Z,4357,5585,"[116.446121,39.933884]",0.294134846,30.7975,1
132152,2013-10-13T02:15:57Z,4357,5585,"[116.44239,39.933819]",0.612352226,22.2625,1
132153,2013-10-13T02:16:20Z,4357,5585,"[116.439117,39.933838]",0.891443565,43.2625,1
132154,2013-10-13T02:16:43Z,4357,5585,"[116.436668,39.933895]",1.10036097,18.585,1
132155,2013-10-13T02:17:09Z,4357,5585,"[116.434402,39.934727]",1.314585917,48.0425,1
132156,2013-10-13T02:17:43Z,4357,5585,"[116.433975,39.938049]",1.685789648,59.42,1
132157,2013-10-13T02:17:56Z,4357,5585,"[116.433899,39.940231]",1.9285184530000001,61.245,1
132158,2013-10-13T02:18:08Z,4357,5585,"[116.433731,39.94228]",2.156907416,57.0875,1
132159,2013-10-13T02:18:33Z,4357,5585,"[116.433769,39.946186]",2.5912736730000003,61.675,1
132160,2013-10-13T02:19:09Z,4357,5585,"[116.430473,39.949894]",3.1267448489999996,53.655,1
132161,2013-10-13T02:19:31Z,4357,5585,"[116.425995,39.949707]",3.509052778,55.0775,1
132162,2013-10-13T02:19:42Z,4357,5585,"[116.423386,39.949612]",3.731716286,67.94,1
132163,2013-10-13T02:19:51Z,4357,5585,"[116.420921,39.949532]",3.942041788,66.5625,1
132164,2013-10-13T02:20:03Z,4357,5585,"[116.356232,39.946201]",,66.5025,1
132328,2013-10-13T10:00:00Z,4357,5588,"[116.319862,39.935612]",0.0,27.555,1
132329,2013-10-13T10:00:36Z,4357,5588,"[116.319824,39.937683]",0.23035275800000002,13.9125,1
132330,2013-10-13T10:01:40Z,4357,5588,"[116.323975,39.93869]",0.717863096,38.125,1
132331,2013-10-13T10:04:11Z,4357,5588,"[116.327141,39.938282]",0.992189551,45.115,1
132332,2013-10-13T10:05:34Z,4357,5588,"[116.331345,39.938152]",1.351666501,47.3325,1
132333,2013-10-13T10:05:58Z,4357,5588,"[116.333084,39.937294]",1.553185584,37.755,1
132334,2013-10-13T10:06:22Z,4357,5588,"[116.333199,39.935295]",1.775697056,29.535,1
132335,2013-10-13T10:06:58Z,4357,5588,"[116.333412,39.932728]",2.06174944,21.5825,1
132336,2013-10-13T10:07:34Z,4357,5588,"[116.32972,39.932419]",2.402861185,33.6675,1
132337,2013-10-13T10:08:21Z,4357,5588,"[116.326996,39.932541]",2.635840579,35.58,1
132338,2013-10-13T10:09:21Z,4357,5588,"[116.326385,39.934399]",2.85824318,16.185,1
132339,2013-10-13T10:10:46Z,4357,5588,"[116.32856,39.935383]",3.0742685639999996,20.8125,1
132340,2013-10-13T10:11:10Z,4357,5588,"[116.331093,39.935974]",3.300741882,36.01,1
132341,2013-10-13T10:11:38Z,4357,5588,"[116.333221,39.935719]",3.524142755,29.535,1
132342,2013-10-13T10:11:58Z,4357,5588,"[116.296021,39.954311]",,21.5825,1
132429,2013-10-13T12:15:00Z,4357,5590,"[116.295029,39.899616]",0.0,22.62,1
132430,2013-10-13T12:15:49Z,4357,5590,"[116.294945,39.897884]",0.271938303,37.265,1
132431,2013-10-13T12:16:36Z,4357,5590,"[116.296661,39.896866]",0.48973183200000003,53.7975,1
132432,2013-10-13T12:17:25Z,4357,5590,"[116.301506,39.896778]",0.90335325,53.265,1
132433,2013-10-13T12:18:18Z,4357,5590,"[116.304291,39.896809]",1.141252117,47.2075,1
132434,2013-10-13T12:19:00Z,4357,5590,"[116.307503,39.896942]",1.417791337,39.72,1
132435,2013-10-13T12:19:35Z,4357,5590,"[116.314613,39.897022]",2.0244383409999998,38.99,1
132436,2013-10-13T12:19:45Z,4357,5590,"[116.317169,39.897022]",2.242500522,43.8125,1
132437,2013-10-13T12:20:29Z,4357,5590,"[116.326981,39.896992]",3.079606772,37.055,1
132438,2013-10-13T12:20:49Z,4357,5590,"[116.331497,39.896976]",3.4649144560000003,54.0725,1
132439,2013-10-13T12:21:11Z,4357,5590,"[116.336067,39.897224]",3.855833973,56.615,1
132440,2013-10-13T12:21:29Z,4357,5590,"[116.339767,39.897438]",4.172515958,61.795,1
132441,2013-10-13T12:21:45Z,4357,5590,"[116.343582,39.897629]",4.498678126000001,48.795,1
132442,2013-10-13T12:22:08Z,4357,5590,"[116.348167,39.897736]",4.89035324,38.695,1
132443,2013-10-13T12:22:28Z,4357,5590,"[116.324234,39.967007]",,32.055,1
132707,2013-10-13T17:30:00Z,4357,5600,"[116.388214,40.00206]",0.0,33.1625,1
132708,2013-10-13T17:30:24Z,4357,5600,"[116.383972,40.002003]",0.362483945,42.9175,1
132709,2013-10-13T17:30:45Z,4357,5600,"[116.381027,40.001877]",0.613739127,22.02,1
132710,2013-10-13T17:32:25Z,4357,5600,"[116.38031,39.999943]",0.859397497,21.7325,1
132711,2013-10-13T17:33:01Z,4357,5600,"[116.380394,39.997997]",1.078265818,16.065,1
132712,2013-10-13T17:33:44Z,4357,5600,"[116.380058,39.99585]",1.3187391290000001,20.38,1
132713,2013-10-13T17:34:24Z,4357,5600,"[116.3769,39.994148]",1.712715609,36.91,1
132714,2013-10-13T17:34:45Z,4357,5600,"[116.372284,39.993977]",2.10642559,41.76,1
132715,2013-10-13T17:36:10Z,4357,5600,"[116.369644,39.9939]",2.332989965,20.375,1
132716,2013-10-13T17:36:33Z,4357,5600,"[116.369118,39.992035]",2.562845819,33.9225,1
132717,2013-10-13T17:37:10Z,4357,5600,"[116.36911,39.988049]",3.006097001,28.385,1
132718,2013-10-13T17:39:22Z,4357,5600,"[116.3694,39.985416]",3.321769984,21.095,1
132719,2013-10-13T17:40:22Z,4357,5600,"[116.369545,39.982674]",3.627244997,23.15,1
132720,2013-10-13T17:40:46Z,4357,5600,"[116.369659,39.980343]",3.886646442,28.44,1
132721,2013-10-13T17:41:10Z,4357,5600,"[116.450066,39.984085]",,22.8,1
158687,2013-10-15T14:15:00Z,4357,6652,"[116.491028,39.915485]",0.0,23.2225,0
158688,2013-10-15T14:15:20Z,4357,6652,"[116.486786,39.915699]",0.362585007,34.715,0
158689,2013-10-15T14:15:56Z,4357,6652,"[116.481773,39.91576]",0.790200336,27.2225,0
158690,2013-10-15T14:16:20Z,4357,6652,"[116.479179,39.915836]",1.011605158,22.095,0
158691,2013-10-15T14:18:32Z,4357,6652,"[116.475746,39.915947]",1.3047486209999999,28.4025,0
158692,2013-10-15T14:18:57Z,4357,6652,"[116.473373,39.916077]",1.5076578809999999,22.36,0
158693,2013-10-15T14:20:32Z,4357,6652,"[116.470131,39.916702]",1.7939000040000002,20.865,0
158694,2013-10-15T14:21:57Z,4357,6652,"[116.466667,39.91766]",2.108976009,32.145,0
158695,2013-10-15T14:22:32Z,4357,6652,"[116.463684,39.918941]",2.400553447,23.905,0
158696,2013-10-15T14:26:35Z,4357,6652,"[116.460045,39.920017]",2.7338338760000003,14.1075,0
158697,2013-10-15T14:28:44Z,4357,6652,"[116.458771,39.920162]",2.942521324,14.1075,0
158698,2013-10-15T14:29:56Z,4357,6652,"[116.458183,39.918957]",3.170452824,17.935,0
158699,2013-10-15T14:32:08Z,4357,6652,"[116.456375,39.919769]",3.3772112219999997,27.9125,0
158700,2013-10-15T14:33:58Z,4357,6652,"[116.453545,39.916149]",3.8465763760000002,21.135,0
158701,2013-10-15T14:34:19Z,4357,6652,"[116.461502,39.94128]",,21.7175,0
181342,2013-10-16T10:30:00Z,4357,7610,"[116.321053,39.992424]",0.0,20.6025,0
181343,2013-10-16T10:30:36Z,4357,7610,"[116.316139,39.992168]",0.419648091,26.715,0
181344,2013-10-16T10:33:48Z,4357,7610,"[116.316162,39.987137]",0.9845749859999999,26.67,0
181345,2013-10-16T10:35:48Z,4357,7610,"[116.316284,39.984646]",1.269652982,27.4025,0
181346,2013-10-16T10:36:12Z,4357,7610,"[116.316689,39.981705]",1.598513012,17.52,0
181347,2013-10-16T10:36:36Z,4357,7610,"[116.31675,39.979839]",1.806080634,17.52,0
181348,2013-10-16T10:36:59Z,4357,7610,"[116.316795,39.978046]",2.007523088,34.7125,0
181349,2013-10-16T10:38:12Z,4357,7610,"[116.317657,39.975182]",2.341265425,23.245,0
181350,2013-10-16T10:39:12Z,4357,7610,"[116.318481,39.97345]",2.546371122,36.265,0
181351,2013-10-16T10:39:36Z,4357,7610,"[116.319183,39.971718]",2.748049762,23.145,0
181352,2013-10-16T10:39:59Z,4357,7610,"[116.320198,39.969284]",3.032201775,26.2875,0
181353,2013-10-16T10:43:00Z,4357,7610,"[116.321579,39.96574]",3.444306787,36.8475,0
181354,2013-10-16T10:43:48Z,4357,7610,"[116.322861,39.960079]",4.084662559,47.695,0
181355,2013-10-16T10:44:00Z,4357,7610,"[116.323112,39.958187]",4.296141307,26.5175,0
181356,2013-10-16T10:45:24Z,4357,7610,"[116.323433,39.954948]",,27.1375,0
181368,2013-10-16T11:00:00Z,4357,7611,"[116.357033,39.967541]",0.0,48.855,0
181369,2013-10-16T11:00:25Z,4357,7611,"[116.359718,39.967617]",0.22898766899999998,49.035,0
181370,2013-10-16T11:00:48Z,4357,7611,"[116.364105,39.96769]",0.602961589,48.3275,0
181371,2013-10-16T11:01:10Z,4357,7611,"[116.36879,39.967812]",1.002477773,30.95,0
181372,2013-10-16T11:01:25Z,4357,7611,"[116.372032,39.967911]",1.278998373,28.55,0
181373,2013-10-16T11:01:43Z,4357,7611,"[116.376381,39.968071]",1.650070566,23.4425,0
181374,2013-10-16T11:01:54Z,4357,7611,"[116.378975,39.968105]",1.871177345,26.865,0
181375,2013-10-16T11:02:05Z,4357,7611,"[116.3815,39.968151]",2.086431911,26.8025,0
181376,2013-10-16T11:02:29Z,4357,7611,"[116.386169,39.968266]",2.484553615,28.505,0
181377,2013-10-16T11:02:51Z,4357,7611,"[116.390808,39.96841]",2.880237024,27.7125,0
181378,2013-10-16T11:03:26Z,4357,7611,"[116.397758,39.968594]",3.472902635,21.01,0
181379,2013-10-16T11:04:02Z,4357,7611,"[116.402794,39.968727]",3.90237495,23.395,0
181380,2013-10-16T11:05:01Z,4357,7611,"[116.407265,39.968838]",4.283614139,29.0175,0
181381,2013-10-16T11:05:38Z,4357,7611,"[116.410194,39.968887]",4.5335526139999995,30.1575,0
181382,2013-10-16T11:06:26Z,4357,7611,"[116.283142,39.924152]",,27.3875,0
181482,2013-10-16T14:30:00Z,4357,7617,"[116.306221,39.942242]",0.0,26.1775,0
181483,2013-10-16T14:30:49Z,4357,7617,"[116.308617,39.942654]",0.298225295,37.3,0
181484,2013-10-16T14:31:38Z,4357,7617,"[116.316345,39.939781]",1.030476664,50.135,0
181485,2013-10-16T14:32:01Z,4357,7617,"[116.320564,39.939121]",1.398674662,49.65,0
181486,2013-10-16T14:32:34Z,4357,7617,"[116.327545,39.938545]",1.997323566,43.485,0
181487,2013-10-16T14:33:00Z,4357,7617,"[116.3312,39.938251]",2.310667544,47.99,0
181488,2013-10-16T14:33:35Z,4357,7617,"[116.334908,39.93792]",2.628957076,49.715,0
181489,2013-10-16T14:34:47Z,4357,7617,"[116.337891,39.938061]",2.8844252310000003,29.035,0
181490,2013-10-16T14:35:11Z,4357,7617,"[116.341629,39.938232]",3.203737753,49.46,0
181491,2013-10-16T14:35:35Z,4357,7617,"[116.345299,39.938496]",3.518307577,42.5075,0
181492,2013-10-16T14:36:12Z,4357,7617,"[116.349274,39.939579]",3.878213193,38.3875,0
181493,2013-10-16T14:36:59Z,4357,7617,"[116.351738,39.939991]",4.093240193,22.3375,0
181494,2013-10-16T14:38:23Z,4357,7617,"[116.355774,39.940758]",4.453656276,25.235,0
181495,2013-10-16T14:39:23Z,4357,7617,"[116.355934,39.942558]",4.654849153,24.505,0
181496,2013-10-16T14:40:23Z,4357,7617,"[116.421173,39.902149]",,21.7,0
181536,2013-10-16T16:00:00Z,4357,7619,"[116.360809,39.979343]",0.0,23.5725,0
181537,2013-10-16T16:01:24Z,4357,7619,"[116.360779,39.976593]",0.307291842,50.125,0
181538,2013-10-16T16:02:01Z,4357,7619,"[116.35585,39.976677]",0.7275147590000001,29.3125,0
181539,2013-10-16T16:05:11Z,4357,7619,"[116.348732,39.976337]",1.341085139,18.0175,0
181540,2013-10-16T16:07:24Z,4357,7619,"[116.341629,39.976456]",1.947393516,50.555,0
181541,2013-10-16T16:07:48Z,4357,7619,"[116.338303,39.976467]",2.2308237159999997,34.8625,0
181542,2013-10-16T16:08:48Z,4357,7619,"[116.335403,39.97654]",2.478079976,20.75,0
181543,2013-10-16T16:10:12Z,4357,7619,"[116.333778,39.973431]",2.9257995969999997,46.9125,0
181544,2013-10-16T16:11:12Z,4357,7619,"[116.330597,39.973011]",3.201640241,27.6525,0
181545,2013-10-16T16:12:24Z,4357,7619,"[116.326416,39.972878]",3.5589996530000003,14.9175,0
181546,2013-10-16T16:13:24Z,4357,7619,"[116.325279,39.974342]",3.8008570980000003,22.265,0
181547,2013-10-16T16:14:48Z,4357,7619,"[116.32373,39.976196]",4.108004952,40.845,0
181548,2013-10-16T16:15:12Z,4357,7619,"[116.31974,39.976025]",4.4485549230000005,24.06,0
181549,2013-10-16T16:17:48Z,4357,7619,"[116.317345,39.976097]",4.653485766,15.3075,0
181550,2013-10-16T16:19:24Z,4357,7619,"[116.354218,39.974823]",,28.9425,0
181687,2013-10-16T19:30:00Z,4357,7622,"[116.311172,39.963062]",0.0,16.3375,0
181688,2013-10-16T19:30:48Z,4357,7622,"[116.317375,39.965385]",0.588417609,20.7675,0
181689,2013-10-16T19:31:12Z,4357,7622,"[116.320404,39.966393]",0.8698583320000001,22.1975,0
181690,2013-10-16T19:31:48Z,4357,7622,"[116.316849,39.96566]",1.186382957,20.7675,0
181691,2013-10-16T19:32:13Z,4357,7622,"[116.314346,39.964684]",1.4257326069999998,21.9275,0
181692,2013-10-16T19:32:37Z,4357,7622,"[116.310547,39.963356]",1.781611913,20.275,0
181693,2013-10-16T19:33:00Z,4357,7622,"[116.308006,39.963829]",2.046622465,19.5825,0
181694,2013-10-16T19:33:33Z,4357,7622,"[116.307503,39.967571]",2.464952155,32.0625,0
181695,2013-10-16T19:33:48Z,4357,7622,"[116.307014,39.969662]",2.701316634,30.6575,0
181696,2013-10-16T19:34:13Z,4357,7622,"[116.303307,39.972332]",3.134858125,51.525,0
181697,2013-10-16T19:34:37Z,4357,7622,"[116.301109,39.975353]",3.531735561,27.4225,0
181698,2013-10-16T19:34:48Z,4357,7622,"[116.300919,39.977257]",3.7440819160000003,45.1825,0
181699,2013-10-16T19:35:13Z,4357,7622,"[116.300568,39.981007]",4.162159838,40.14,0
181700,2013-10-16T19:35:24Z,4357,7622,"[116.300369,39.982922]",4.375785272,43.93,0
181701,2013-10-16T19:35:49Z,4357,7622,"[116.433258,39.884308]",,26.125,0
206055,2013-10-17T06:45:00Z,4357,8633,"[116.346054,39.958324]",0.0,24.2825,0
206056,2013-10-17T06:45:33Z,4357,8633,"[116.349533,39.958107]",0.302514582,16.8325,0
206057,2013-10-17T06:45:52Z,4357,8633,"[116.351883,39.958069]",0.502870815,27.5825,0
206058,2013-10-17T06:46:51Z,4357,8633,"[116.355209,39.958282]",0.7900316390000001,44.27,0
206059,2013-10-17T06:47:15Z,4357,8633,"[116.35524,39.960739]",1.0632672029999999,57.43,0
206060,2013-10-17T06:47:31Z,4357,8633,"[116.355171,39.962948]",1.308982338,52.53,0
206061,2013-10-17T06:48:03Z,4357,8633,"[116.355118,39.965698]",1.61482061,45.3475,0
206062,2013-10-17T06:49:04Z,4357,8633,"[116.359421,39.967644]",2.127824384,61.0325,0
206063,2013-10-17T06:49:27Z,4357,8633,"[116.362144,39.967678]",2.359927199,65.4775,0
206064,2013-10-17T06:50:03Z,4357,8633,"[116.36824,39.967724]",2.87949195,53.6625,0
206065,2013-10-17T06:50:27Z,4357,8633,"[116.372513,39.9678]",3.2440002989999996,61.3975,0
206066,2013-10-17T06:50:50Z,4357,8633,"[116.377403,39.96793]",3.6610441860000003,62.0575,0
206067,2013-10-17T06:51:14Z,4357,8633,"[116.380844,39.969566]",4.040768928,60.9075,0
206068,2013-10-17T06:51:32Z,4357,8633,"[116.381104,39.972157]",4.329747646,62.7225,0
206069,2013-10-17T06:51:50Z,4357,8633,"[116.306633,39.845093]",,58.5975,0
206146,2013-10-17T09:45:00Z,4357,8636,"[116.375816,39.950951]",0.0,29.165,0
206147,2013-10-17T09:45:49Z,4357,8636,"[116.378464,39.951317]",0.22937234899999998,29.165,0
206148,2013-10-17T09:47:26Z,4357,8636,"[116.379028,39.949123]",0.49502437899999996,35.86,0
206149,2013-10-17T09:48:13Z,4357,8636,"[116.382843,39.948681]",0.823943293,48.8525,0
206150,2013-10-17T09:48:49Z,4357,8636,"[116.388641,39.948879]",1.318838896,39.4275,0
206151,2013-10-17T09:49:13Z,4357,8636,"[116.392944,39.948921]",1.685734535,21.6425,0
206152,2013-10-17T09:50:14Z,4357,8636,"[116.397583,39.948944]",2.081225225,20.0525,0
206153,2013-10-17T09:50:37Z,4357,8636,"[116.400963,39.948967]",2.369381186,25.3125,0
206154,2013-10-17T09:51:25Z,4357,8636,"[116.404083,39.948948]",2.635536599,23.88,0
206155,2013-10-17T09:52:13Z,4357,8636,"[116.406975,39.948975]",2.8821043989999997,26.1275,0
206156,2013-10-17T09:52:50Z,4357,8636,"[116.410568,39.949036]",3.188481232,23.46,0
206157,2013-10-17T09:53:21Z,4357,8636,"[116.413803,39.94907]",3.464287777,27.97,0
206158,2013-10-17T09:53:50Z,4357,8636,"[116.41629,39.9491]",3.6763689960000003,28.6975,0
206159,2013-10-17T09:54:37Z,4357,8636,"[116.416595,39.946457]",3.972874233,21.42,0
206160,2013-10-17T09:55:26Z,4357,8636,"[116.506828,39.908657]",,13.05,0
206227,2013-10-17T12:15:00Z,4357,8640,"[116.436447,39.94001]",0.0,23.2275,0
206228,2013-10-17T12:15:53Z,4357,8640,"[116.4384,39.940948]",0.24728642,25.9625,0
206229,2013-10-17T12:17:02Z,4357,8640,"[116.43441,39.941711]",0.600579422,41.175,0
206230,2013-10-17T12:17:29Z,4357,8640,"[116.433975,39.943535]",0.806774173,45.2375,0
206231,2013-10-17T12:18:03Z,4357,8640,"[116.434174,39.947041]",1.19701659,45.7975,0
206232,2013-10-17T12:18:29Z,4357,8640,"[116.433098,39.94973]",1.509791431,46.6125,0
206233,2013-10-17T12:19:02Z,4357,8640,"[116.43264,39.951614]",1.7229252819999998,25.4625,0
206234,2013-10-17T12:30:27Z,4357,8640,"[116.431458,39.949821]",2.005962326,46.6125,0
206235,2013-10-17T12:30:51Z,4357,8640,"[116.427361,39.94981]",2.3552258719999997,34.7125,0
206236,2013-10-17T12:31:39Z,4357,8640,"[116.428871,39.94949]",2.67027744,46.8975,0
206237,2013-10-17T12:32:28Z,4357,8640,"[116.432732,39.948692]",3.021644769,46.6125,0
206238,2013-10-17T12:33:00Z,4357,8640,"[116.433464,39.944717]",3.479407713,46.49,0
206239,2013-10-17T12:33:15Z,4357,8640,"[116.433144,39.942764]",3.698291665,36.4175,0
206240,2013-10-17T12:34:00Z,4357,8640,"[116.435013,39.94091]",4.065588602,41.175,0
206241,2013-10-17T12:34:39Z,4357,8640,"[116.527824,39.90963]",,25.9625,0
206674,2013-10-17T20:45:00Z,4357,8652,"[116.394096,39.942604]",0.0,20.74,0
206675,2013-10-17T20:45:57Z,4357,8652,"[116.393913,39.946323]",0.413916801,29.3675,0
206676,2013-10-17T20:46:33Z,4357,8652,"[116.393814,39.94812]",0.613924561,23.8825,0
206677,2013-10-17T20:47:45Z,4357,8652,"[116.389755,39.949047]",0.996951481,48.1575,0
206678,2013-10-17T20:48:28Z,4357,8652,"[116.382835,39.948895]",1.587117611,51.325,0
206679,2013-10-17T20:48:44Z,4357,8652,"[116.379478,39.948875]",1.8733083080000001,43.575,0
206680,2013-10-17T20:49:09Z,4357,8652,"[116.375328,39.948818]",2.227150326,48.745,0
206681,2013-10-17T20:49:33Z,4357,8652,"[116.370995,39.948505]",2.598172725,37.315,0
206682,2013-10-17T20:50:09Z,4357,8652,"[116.365509,39.946487]",3.1177371710000004,50.7975,0
206683,2013-10-17T20:51:09Z,4357,8652,"[116.357307,39.944145]",3.864003784,43.84,0
206684,2013-10-17T20:51:45Z,4357,8652,"[116.3554,39.941498]",4.229088797,43.515,0
206685,2013-10-17T20:51:57Z,4357,8652,"[116.355507,39.939457]",4.456234913,48.505,0
206686,2013-10-17T20:52:09Z,4357,8652,"[116.355583,39.937546]",4.668840298,44.4,0
206687,2013-10-17T20:53:09Z,4357,8652,"[116.355675,39.934967]",4.955777186000001,46.3175,0
206688,2013-10-17T20:53:56Z,4357,8652,"[116.393852,39.948204]",,35.45,0
231219,2013-10-18T08:00:00Z,4357,9714,"[116.392952,39.948944]",0.0,27.38,0
231220,2013-10-18T08:01:00Z,4357,9714,"[116.395668,39.948963]",0.231561404,29.605,0
231221,2013-10-18T08:02:25Z,4357,9714,"[116.399513,39.949009]",0.559388904,39.5375,0
231222,2013-10-18T08:03:01Z,4357,9714,"[116.402275,39.949043]",0.79487769,36.4975,0
231223,2013-10-18T08:04:01Z,4357,9714,"[116.4048,39.949062]",1.010154481,32.6075,0
231224,2013-10-18T08:05:01Z,4357,9714,"[116.407349,39.949059]",1.2274898109999999,30.4075,0
231225,2013-10-18T08:05:37Z,4357,9714,"[116.410408,39.949066]",1.488343433,31.6125,0
231226,2013-10-18T08:06:41Z,4357,9714,"[116.413315,39.949177]",1.73647167,33.705,0
231227,2013-10-18T08:07:25Z,4357,9714,"[116.417397,39.94931]",2.084771612,34.8325,0
231228,2013-10-18T08:08:13Z,4357,9714,"[116.421432,39.949429]",2.429007894,32.385,0
231229,2013-10-18T08:08:49Z,4357,9714,"[116.426865,39.949593]",2.892521765,29.065,0
231230,2013-10-18T08:09:25Z,4357,9714,"[116.432945,39.948929]",3.416067327,40.2475,0
231231,2013-10-18T08:09:49Z,4357,9714,"[116.433784,39.946396]",3.706680805,35.0225,0
231232,2013-10-18T08:10:37Z,4357,9714,"[116.43364,39.943558]",4.022510165,35.7475,0
231233,2013-10-18T08:11:25Z,4357,9714,"[116.481888,39.908115]",,30.8925,0
231254,2013-10-18T09:15:00Z,4357,9715,"[116.37204,39.949139]",0.0,20.8275,0
231255,2013-10-18T09:15:38Z,4357,9715,"[116.372772,39.950974]",0.26197332,19.28,0
231256,2013-10-18T09:16:13Z,4357,9715,"[116.376022,39.950993]",0.539032921,18.91,0
231257,2013-10-18T09:16:48Z,4357,9715,"[116.37854,39.951332]",0.757043657,25.56,0
231258,2013-10-18T09:17:49Z,4357,9715,"[116.379585,39.952393]",0.9693616290000001,25.56,0
231259,2013-10-18T09:18:25Z,4357,9715,"[116.379669,39.955708]",1.338111246,43.685,0
231260,2013-10-18T09:18:49Z,4357,9715,"[116.379562,39.957794]",1.5739899519999998,30.1275,0
231261,2013-10-18T09:19:37Z,4357,9715,"[116.379631,39.959843]",1.8019979830000001,44.155,0
231262,2013-10-18T09:20:48Z,4357,9715,"[116.379967,39.962196]",2.065782769,41.4175,0
231263,2013-10-18T09:21:13Z,4357,9715,"[116.380318,39.964779]",2.354582803,48.9475,0
231264,2013-10-18T09:21:30Z,4357,9715,"[116.380508,39.966717]",2.570699392,48.5175,0
231265,2013-10-18T09:21:49Z,4357,9715,"[116.380653,39.968624]",2.78317158,32.465,0
231266,2013-10-18T09:22:29Z,4357,9715,"[116.38121,39.971836]",3.1436365889999998,37.115,0
231267,2013-10-18T09:24:00Z,4357,9715,"[116.38147,39.974091]",3.397238075,29.6325,0
231268,2013-10-18T09:31:28Z,4357,9715,"[116.461128,39.889034]",,34.05,0
251138,2013-10-19T01:00:00Z,4357,10582,"[116.446899,39.963177]",0.0,39.0925,1
251139,2013-10-19T01:00:38Z,4357,10582,"[116.443336,39.965408]",0.39213201700000005,58.79,1
251140,2013-10-19T01:01:02Z,4357,10582,"[116.440109,39.967449]",0.748868373,53.75,1
251141,2013-10-19T01:01:13Z,4357,10582,"[116.438301,39.96867]",0.954242253,56.43,1
251142,2013-10-19T01:01:38Z,4357,10582,"[116.435478,39.969814]",1.2304054340000001,57.7125,1
251143,2013-10-19T01:02:00Z,4357,10582,"[116.430855,39.969761]",1.6252507090000001,55.85,1
251144,2013-10-19T01:02:25Z,4357,10582,"[116.426857,39.969997]",1.966988195,65.6675,1
251145,2013-10-19T01:03:01Z,4357,10582,"[116.424797,39.971668]",2.334043372,28.68,1
251146,2013-10-19T01:03:49Z,4357,10582,"[116.424698,39.974483]",2.647214012,37.75,1
251147,2013-10-19T01:04:12Z,4357,10582,"[116.424652,39.976543]",2.8763519,26.245,1
251148,2013-10-19T01:05:12Z,4357,10582,"[116.424553,39.978508]",3.0951108869999997,33.75,1
251149,2013-10-19T01:06:01Z,4357,10582,"[116.424362,39.981655]",3.445477038,30.1125,1
251150,2013-10-19T01:06:25Z,4357,10582,"[116.424217,39.984161]",3.724456361,30.39,1
251151,2013-10-19T01:06:49Z,4357,10582,"[116.42421,39.986687]",4.005452822,32.0825,1
251152,2013-10-19T01:07:41Z,4357,10582,"[116.400391,39.846527]",,45.5025,1
251318,2013-10-19T03:30:00Z,4357,10587,"[116.379356,39.952766]",0.0,61.0975,1
251319,2013-10-19T03:30:36Z,4357,10587,"[116.379738,39.953506]",0.342781935,61.0975,1
251320,2013-10-19T03:31:13Z,4357,10587,"[116.380005,39.955212]",0.546349158,65.4975,1
251321,2013-10-19T03:33:45Z,4357,10587,"[116.379784,39.957413]",0.824551825,64.7375,1
251322,2013-10-19T03:34:13Z,4357,10587,"[116.379059,39.955059]",1.10262498,65.4975,1
251323,2013-10-19T03:34:36Z,4357,10587,"[116.37925,39.952003]",1.442978111,40.54,1
251324,2013-10-19T03:35:00Z,4357,10587,"[116.377258,39.951412]",1.655591124,30.355,1
251325,2013-10-19T03:35:18Z,4357,10587,"[116.374634,39.951153]",1.882011562,32.415,1
251326,2013-10-19T03:35:36Z,4357,10587,"[116.372276,39.951145]",2.0830375780000003,45.7075,1
251327,2013-10-19T03:36:18Z,4357,10587,"[116.371742,39.949635]",2.291809304,61.32,1
251328,2013-10-19T03:37:12Z,4357,10587,"[116.372238,39.947334]",2.5513395180000003,52.975,1
251329,2013-10-19T03:37:35Z,4357,10587,"[116.372345,39.943832]",2.9408936910000003,45.98,1
251330,2013-10-19T03:37:59Z,4357,10587,"[116.372627,39.940987]",3.259020076,33.22,1
