geo_id,type,coordinates,highway
29956,Point,"[116.4244148, 39.8647186]",10
29957,Point,"[116.4243064, 39.8647217]",10
29958,Point,"[116.337313, 39.9751155]",9
29959,Point,"[116.3345017, 39.9750809]",8
29960,Point,"[116.3318174, 39.9751347]",8
29961,Point,"[116.3392798, 39.9751234]",8
29962,Point,"[116.338208, 39.9751189]",8
29963,Point,"[116.339542, 39.9751254]",8
29964,Point,"[116.3473024, 39.975213]",11
29965,Point,"[116.3442639, 39.9751609]",8
29966,Point,"[116.3481176, 39.9753197]",10
29967,Point,"[116.3595025, 39.9754082]",8
29968,Point,"[116.3593857, 39.9752978]",8
29969,Point,"[116.3562422, 39.9752733]",8
29970,Point,"[116.3636736, 39.9753434]",8
29971,Point,"[116.3638259, 39.9754262]",4
29972,Point,"[116.3626561, 39.9753385]",8
29973,Point,"[116.3665887, 39.9753691]",6
29974,Point,"[116.3653723, 39.9753572]",8
29975,Point,"[116.3701346, 39.9753924]",8
29976,Point,"[116.3677148, 39.9753765]",8
29977,Point,"[116.374927, 39.9754129]",10
29978,Point,"[116.3753744, 39.9755371]",10
29979,Point,"[116.3365228, 39.9747771]",10
29980,Point,"[116.3365563, 39.9747769]",10
29981,Point,"[116.3371491, 39.9747694]",10
29982,Point,"[116.3372214, 39.9748296]",10
29983,Point,"[116.3372222, 39.9749112]",10
29984,Point,"[116.3372222, 39.9749512]",10
29985,Point,"[116.3343061, 39.9748238]",6
29986,Point,"[116.3343621, 39.9745834]",6
29987,Point,"[116.3343821, 39.9744978]",6
29988,Point,"[116.33443, 39.9742923]",6
29989,Point,"[116.3346165, 39.9740662]",6
29990,Point,"[116.3347626, 39.9735919]",6
29991,Point,"[116.3349034, 39.9735154]",6
29992,Point,"[116.3349478, 39.9732206]",6
29993,Point,"[116.3351401, 39.9729542]",6
29994,Point,"[116.3353399, 39.9728691]",6
29995,Point,"[116.3354323, 39.972631]",6
29996,Point,"[116.3359353, 39.9725517]",6
29997,Point,"[116.3359427, 39.9727019]",6
29998,Point,"[116.3367721, 39.9727816]",6
29999,Point,"[116.337446, 39.9727903]",6
30000,Point,"[116.334507, 39.9749257]",10
30001,Point,"[116.3385602, 39.9750361]",8
30002,Point,"[116.3392815, 39.9750345]",8
30003,Point,"[116.3384218, 39.9855235]",10
30004,Point,"[116.3382233, 39.9855477]",10
30005,Point,"[116.3343863, 39.985433]",6
30006,Point,"[116.333688, 39.9854272]",6
30007,Point,"[116.3325347, 39.9853942]",6
30008,Point,"[116.3324719, 39.9854613]",6
30009,Point,"[116.3321902, 39.9877088]",6
30010,Point,"[116.3320961, 39.9893729]",6
30011,Point,"[116.3321921, 39.9893812]",6
30012,Point,"[116.3345083, 39.9853608]",10
30013,Point,"[116.3345106, 39.9853147]",10
30014,Point,"[116.3345421, 39.9846817]",10
30015,Point,"[116.3154597, 39.9840427]",10
30016,Point,"[116.315786, 39.9840453]",10
30017,Point,"[116.3177224, 39.9842041]",13
30018,Point,"[116.3205901, 39.9843996]",12
30019,Point,"[116.3207665, 39.9844058]",12
30020,Point,"[116.3209012, 39.9844101]",12
30021,Point,"[116.3213297, 39.9844239]",12
30022,Point,"[116.3230485, 39.984479]",12
30023,Point,"[116.3237604, 39.9845018]",12
30024,Point,"[116.3267286, 39.9846056]",12
30025,Point,"[116.3274996, 39.9846361]",12
30026,Point,"[116.3334491, 39.9852441]",10
30027,Point,"[116.3378435, 39.9749604]",10
30028,Point,"[116.3394616, 39.9749134]",10
30029,Point,"[116.3395457, 39.9749712]",10
30030,Point,"[116.3439687, 39.9749911]",10
30031,Point,"[116.3453338, 39.9750293]",10
30032,Point,"[116.3345183, 39.975147]",10
30033,Point,"[116.3343149, 39.9751514]",10
30034,Point,"[116.3334855, 39.9751711]",10
30035,Point,"[116.3318143, 39.9751948]",10
30036,Point,"[116.3392784, 39.9751913]",10
30037,Point,"[116.3388781, 39.975216]",10
30038,Point,"[116.3386647, 39.9752375]",10
30039,Point,"[116.3381273, 39.9752286]",10
30040,Point,"[116.3376971, 39.9752195]",10
30041,Point,"[116.3304252, 39.9752203]",10
30042,Point,"[116.3458561, 39.9385718]",9
30043,Point,"[116.3456025, 39.9390079]",8
30044,Point,"[116.3489932, 39.9415683]",9
30045,Point,"[116.3439172, 39.9428198]",8
30046,Point,"[116.3498147, 39.9431759]",10
30047,Point,"[116.3494713, 39.9431888]",10
30048,Point,"[116.3490746, 39.9433347]",10
30049,Point,"[116.3485013, 39.9435866]",10
30050,Point,"[116.3482427, 39.9434843]",10
30051,Point,"[116.3497914, 39.9429589]",9
30052,Point,"[116.349735, 39.9427552]",9
30053,Point,"[116.3497006, 39.9427144]",9
30054,Point,"[116.3495874, 39.9425818]",9
30055,Point,"[116.3491274, 39.9420413]",9
30056,Point,"[116.3490246, 39.9418048]",9
30057,Point,"[116.3527685, 39.9434575]",9
30058,Point,"[116.3526884, 39.9434715]",9
30059,Point,"[116.3510788, 39.9430325]",9
30060,Point,"[116.3509037, 39.9430078]",9
30061,Point,"[116.3507175, 39.9430444]",9
30062,Point,"[116.3505629, 39.9431437]",9
30063,Point,"[116.3504342, 39.9432836]",9
30064,Point,"[116.3503749, 39.9435079]",9
30065,Point,"[116.3504486, 39.9427643]",9
30066,Point,"[116.3497729, 39.9425807]",9
30067,Point,"[116.3496173, 39.942482]",9
30068,Point,"[116.3491228, 39.9418663]",9
30069,Point,"[116.3498366, 39.9435239]",9
30070,Point,"[116.3498786, 39.943159]",8
30071,Point,"[116.3498508, 39.9428908]",8
30072,Point,"[116.3498019, 39.9426888]",8
30073,Point,"[116.3496516, 39.9423926]",8
30074,Point,"[116.3493014, 39.9420064]",8
30075,Point,"[116.349099, 39.9416916]",8
30076,Point,"[116.3235569, 39.9848162]",10
30077,Point,"[116.3232227, 39.9848029]",10
30078,Point,"[116.3232469, 39.9902889]",1
30079,Point,"[116.3234613, 39.9911075]",1
30080,Point,"[116.3234531, 39.9911771]",1
30081,Point,"[116.3238366, 39.9898075]",6
30082,Point,"[116.3253258, 39.9898599]",6
30083,Point,"[116.3255252, 39.9895069]",6
30084,Point,"[116.3254845, 39.9899493]",6
30085,Point,"[116.3254399, 39.9900207]",6
30086,Point,"[116.3257592, 39.9901484]",6
30087,Point,"[116.325691, 39.9902485]",6
30088,Point,"[116.3247204, 39.9911472]",6
30089,Point,"[116.3246794, 39.991206]",6
30090,Point,"[116.3252588, 39.9912338]",10
30091,Point,"[116.3258347, 39.991249]",10
30092,Point,"[116.3264813, 39.9912715]",10
30093,Point,"[116.3265745, 39.9912747]",10
30094,Point,"[116.3229082, 39.9914078]",6
30095,Point,"[116.3227242, 39.9932335]",6
30096,Point,"[116.3346123, 39.9854346]",10
30097,Point,"[116.3346095, 39.985484]",10
30098,Point,"[116.3346006, 39.9857245]",10
30099,Point,"[116.3344297, 39.9895918]",6
30100,Point,"[116.3344534, 39.989592]",6
30101,Point,"[116.3344961, 39.9895964]",6
30102,Point,"[116.3342788, 39.9914978]",10
30103,Point,"[116.3371935, 39.9916566]",4
30104,Point,"[116.337301, 39.9916598]",4
30105,Point,"[116.3391252, 39.9917162]",4
30106,Point,"[116.3393298, 39.9917228]",4
30107,Point,"[116.3419919, 39.9918082]",4
30108,Point,"[116.3421313, 39.9918127]",4
30109,Point,"[116.3467379, 39.9919373]",4
30110,Point,"[116.334791, 39.9846345]",10
30111,Point,"[116.33779, 39.9847658]",10
30112,Point,"[116.3379323, 39.9847728]",10
30113,Point,"[116.3379974, 39.9848182]",10
30114,Point,"[116.3346469, 39.9846854]",10
30115,Point,"[116.3346155, 39.9853647]",10
30116,Point,"[116.3353517, 39.9854554]",10
30117,Point,"[116.3349131, 39.9854423]",10
30118,Point,"[116.3347379, 39.9854358]",10
30119,Point,"[116.3357731, 39.9855009]",6
30120,Point,"[116.3357699, 39.9856002]",6
30121,Point,"[116.3356462, 39.9873829]",6
30122,Point,"[116.335816, 39.9855995]",6
30123,Point,"[116.3362338, 39.9856186]",6
30124,Point,"[116.335618, 39.9876464]",6
30125,Point,"[116.3355357, 39.9876998]",6
30126,Point,"[116.3347542, 39.9876731]",6
30127,Point,"[116.3431674, 39.9851025]",10
30128,Point,"[116.3439853, 39.9853012]",12
30129,Point,"[116.3467163, 39.9854083]",12
30130,Point,"[116.3479791, 39.985453]",12
30131,Point,"[116.3508531, 39.9855326]",12
30132,Point,"[116.3836466, 39.986275]",10
30133,Point,"[116.3845306, 39.986241]",11
30134,Point,"[116.3849727, 39.9862327]",11
30135,Point,"[116.3861759, 39.9861022]",11
30136,Point,"[116.3863898, 39.9860272]",11
30137,Point,"[116.3829194, 39.9864312]",13
30138,Point,"[116.3871261, 39.9865435]",12
30139,Point,"[116.3874705, 39.9865531]",12
30140,Point,"[116.3878111, 39.9865632]",12
30141,Point,"[116.3882189, 39.9865752]",12
30142,Point,"[116.3910996, 39.9866604]",12
30143,Point,"[116.3378168, 39.9738457]",10
30144,Point,"[116.3378048, 39.9733867]",10
30145,Point,"[116.3377945, 39.9729928]",10
30146,Point,"[116.3380114, 39.9749594]",10
30147,Point,"[116.3381792, 39.9749368]",10
30148,Point,"[116.338597, 39.9749398]",10
30149,Point,"[116.3389174, 39.974966]",10
30150,Point,"[116.3392828, 39.9749684]",10
30151,Point,"[116.3336062, 39.9752741]",6
30152,Point,"[116.333602, 39.9752972]",6
30153,Point,"[116.333594, 39.975374]",6
30154,Point,"[116.3334936, 39.9759019]",6
30155,Point,"[116.3334953, 39.9760418]",6
30156,Point,"[116.33335, 39.977154]",6
30157,Point,"[116.3330932, 39.9782339]",6
30158,Point,"[116.3328765, 39.9792625]",6
30159,Point,"[116.3327772, 39.9794108]",6
30160,Point,"[116.4395772, 39.941853]",6
30161,Point,"[116.4764938, 39.9674928]",0
30162,Point,"[116.4765389, 39.9678535]",0
30163,Point,"[116.476684, 39.9696997]",0
30164,Point,"[116.4761418, 39.9665434]",0
30165,Point,"[116.4762209, 39.9665424]",0
30166,Point,"[116.4737249, 39.9672865]",0
30167,Point,"[116.4708978, 39.9682031]",0
30168,Point,"[116.4707906, 39.9682966]",0
30169,Point,"[116.4707427, 39.9683552]",0
30170,Point,"[116.4754565, 39.9067149]",3
30171,Point,"[116.4758089, 39.9067121]",10
30172,Point,"[116.4764357, 39.906707]",10
30173,Point,"[116.4771347, 39.9067014]",10
30174,Point,"[116.4774821, 39.9066986]",10
30175,Point,"[116.4788134, 39.9068187]",2
30176,Point,"[116.4771624, 39.9069835]",3
30177,Point,"[116.4748132, 39.9069711]",2
30178,Point,"[116.4692862, 39.9070094]",2
30179,Point,"[116.3728769, 39.9560952]",11
30180,Point,"[116.3587267, 39.8445802]",10
30181,Point,"[116.3568885, 39.8445802]",10
30182,Point,"[116.3586667, 39.8478066]",10
30183,Point,"[116.3587027, 39.846448]",10
30184,Point,"[116.3578793, 39.8478037]",6
30185,Point,"[116.3578023, 39.8478819]",6
30186,Point,"[116.3578066, 39.8484484]",6
30187,Point,"[116.3587564, 39.8478072]",8
30188,Point,"[116.3587949, 39.8464486]",8
30189,Point,"[116.3589938, 39.8506406]",10
30190,Point,"[116.3589901, 39.8509538]",10
30191,Point,"[116.3588027, 39.8509577]",8
30192,Point,"[116.3588027, 39.8506447]",8
30193,Point,"[116.3591883, 39.8516627]",9
30194,Point,"[116.3593646, 39.8519372]",9
30195,Point,"[116.3594934, 39.8521184]",9
30196,Point,"[116.3585159, 39.852201]",9
30197,Point,"[116.358359, 39.8521866]",9
30198,Point,"[116.3582199, 39.8522294]",9
30199,Point,"[116.3112228, 39.8565971]",10
30200,Point,"[116.3107178, 39.8564078]",10
30201,Point,"[116.3584332, 39.8572968]",6
30202,Point,"[116.3571433, 39.8573335]",6
30203,Point,"[116.3584572, 39.8566657]",10
30204,Point,"[116.3584299, 39.8563485]",10
30205,Point,"[116.3586533, 39.8543276]",8
30206,Point,"[116.3585906, 39.8605649]",10
30207,Point,"[116.3583767, 39.8587378]",6
30208,Point,"[116.3575446, 39.8587783]",6
30209,Point,"[116.3573987, 39.8587322]",6
30210,Point,"[116.3091831, 39.8588457]",13
30211,Point,"[116.308689, 39.8595565]",10
30212,Point,"[116.3092218, 39.8583263]",12
30213,Point,"[116.3124355, 39.8548184]",12
30214,Point,"[116.3077489, 39.8606045]",12
30215,Point,"[116.3073164, 39.8616302]",12
30216,Point,"[116.3070503, 39.862353]",12
30217,Point,"[116.358291, 39.8605248]",10
30218,Point,"[116.3578327, 39.8605065]",6
30219,Point,"[116.3575819, 39.8605727]",6
30220,Point,"[116.3538483, 39.8604133]",6
30221,Point,"[116.3582545, 39.8612375]",0
30222,Point,"[116.3582556, 39.8612159]",10
30223,Point,"[116.3582857, 39.8606277]",10
30224,Point,"[116.3581361, 39.8639934]",6
30225,Point,"[116.3550554, 39.8638218]",6
30226,Point,"[116.3551359, 39.8624864]",6
30227,Point,"[116.3583628, 39.8612314]",8
30228,Point,"[116.3583957, 39.8606371]",8
30229,Point,"[116.3582912, 39.8673815]",10
30230,Point,"[116.3579466, 39.8674758]",11
30231,Point,"[116.3579547, 39.8673246]",10
30232,Point,"[116.358065, 39.8673433]",8
30233,Point,"[116.3582413, 39.868242]",10
30234,Point,"[116.358232, 39.8683647]",10
30235,Point,"[116.3582227, 39.8687736]",10
30236,Point,"[116.3583487, 39.8675332]",10
30237,Point,"[116.3597031, 39.8677989]",10
30238,Point,"[116.3605111, 39.8679575]",10
30239,Point,"[116.3577649, 39.8681558]",10
30240,Point,"[116.3576088, 39.8681271]",10
30241,Point,"[116.3574135, 39.8681151]",10
30242,Point,"[116.391589, 39.8752203]",12
30243,Point,"[116.3917155, 39.875291]",8
30244,Point,"[116.3928933, 39.8753227]",8
30245,Point,"[116.3940098, 39.8753547]",8
30246,Point,"[116.3941246, 39.875358]",8
30247,Point,"[116.3924041, 39.8793414]",12
30248,Point,"[116.3924169, 39.8789635]",12
30249,Point,"[116.3924679, 39.8794946]",11
30250,Point,"[116.3928262, 39.8794942]",11
30251,Point,"[116.3929094, 39.8794769]",11
30252,Point,"[116.3929089, 39.8821298]",11
30253,Point,"[116.3927767, 39.8829115]",4
30254,Point,"[116.3927575, 39.8832997]",4
30255,Point,"[116.3927241, 39.8838758]",4
30256,Point,"[116.3926345, 39.884812]",4
30257,Point,"[116.3926317, 39.8848313]",4
30258,Point,"[116.3926249, 39.8848558]",4
30259,Point,"[116.3926141, 39.8848833]",4
30260,Point,"[116.3229678, 39.8955241]",11
30261,Point,"[116.3230624, 39.8927821]",10
30262,Point,"[116.3230706, 39.8927166]",10
30263,Point,"[116.3230808, 39.8926653]",10
30264,Point,"[116.3222708, 39.8959836]",11
30265,Point,"[116.3228046, 39.9058958]",10
30266,Point,"[116.3294898, 39.9063688]",8
30267,Point,"[116.3294611, 39.9074571]",8
30268,Point,"[116.3290898, 39.9083967]",8
30269,Point,"[116.3291632, 39.9079292]",8
30270,Point,"[116.3291846, 39.9076106]",8
30271,Point,"[116.3291906, 39.9074282]",8
30272,Point,"[116.3045925, 39.8867159]",13
30273,Point,"[116.3044019, 39.8887893]",12
30274,Point,"[116.3044, 39.889103]",12
30275,Point,"[116.3043989, 39.8892762]",12
30276,Point,"[116.3043975, 39.8894973]",12
30277,Point,"[116.3043809, 39.8922077]",12
30278,Point,"[116.3043727, 39.8942801]",13
30279,Point,"[116.304485, 39.8945293]",13
30280,Point,"[116.3045003, 39.8948883]",13
30281,Point,"[116.3043706, 39.8950854]",12
30282,Point,"[116.3043753, 39.8962534]",12
30283,Point,"[116.3043743, 39.8965263]",12
30284,Point,"[116.3041972, 39.8938498]",12
30285,Point,"[116.3041981, 39.8922053]",12
30286,Point,"[116.3022096, 39.8950714]",13
30287,Point,"[116.3027706, 39.8950777]",13
30288,Point,"[116.3030636, 39.8950811]",13
30289,Point,"[116.3037796, 39.8950738]",13
30290,Point,"[116.3019538, 39.8951416]",13
30291,Point,"[116.3018623, 39.8951986]",13
30292,Point,"[116.3017944, 39.8952761]",13
30293,Point,"[116.301777, 39.8953948]",13
30294,Point,"[116.3018496, 39.8955014]",13
30295,Point,"[116.3019523, 39.8955765]",13
30296,Point,"[116.3022049, 39.895669]",13
30297,Point,"[116.3060387, 39.8950947]",13
30298,Point,"[116.3058638, 39.8950955]",13
30299,Point,"[116.3055091, 39.8950971]",13
30300,Point,"[116.3048155, 39.8951274]",13
30301,Point,"[116.3062855, 39.8951254]",13
30302,Point,"[116.3064612, 39.8952059]",13
30303,Point,"[116.3070965, 39.895549]",13
30304,Point,"[116.3074481, 39.8956747]",13
30305,Point,"[116.3045183, 39.8953098]",13
30306,Point,"[116.3045145, 39.8958346]",13
30307,Point,"[116.3045123, 39.8962504]",13
30308,Point,"[116.3045141, 39.8965245]",13
30309,Point,"[116.3045151, 39.8966757]",13
30310,Point,"[116.3072055, 39.8953169]",10
30311,Point,"[116.3075403, 39.8953583]",10
30312,Point,"[116.3078796, 39.8953713]",10
30313,Point,"[116.3071771, 39.8954199]",10
30314,Point,"[116.3073409, 39.8954577]",10
30315,Point,"[116.3075127, 39.8954653]",10
30316,Point,"[116.3027955, 39.8956663]",12
30317,Point,"[116.3057817, 39.8956804]",12
30318,Point,"[116.3061097, 39.8956854]",12
30319,Point,"[116.3006322, 39.895671]",12
30320,Point,"[116.3008883, 39.8955914]",13
30321,Point,"[116.3017017, 39.8951655]",13
30322,Point,"[116.3018559, 39.8950886]",13
30323,Point,"[116.301976, 39.8950593]",13
30324,Point,"[116.3126782, 39.8957091]",12
30325,Point,"[116.3175912, 39.8957175]",12
30326,Point,"[116.3062577, 39.8955513]",13
30327,Point,"[116.3063194, 39.8954307]",13
30328,Point,"[116.3063132, 39.8952911]",13
30329,Point,"[116.3062145, 39.8951751]",13
30330,Point,"[116.3033795, 39.8966935]",13
30331,Point,"[116.302805, 39.8958161]",12
30332,Point,"[116.2998802, 39.8958104]",12
30333,Point,"[116.2958721, 39.8958059]",12
30334,Point,"[116.2947746, 39.8958046]",12
30335,Point,"[116.3057716, 39.89582]",12
30336,Point,"[116.2983034, 39.8959922]",10
30337,Point,"[116.2977741, 39.895987]",10
30338,Point,"[116.3044915, 39.8976973]",13
30339,Point,"[116.3045819, 39.8968353]",13
30340,Point,"[116.3046987, 39.8969346]",13
30341,Point,"[116.3048661, 39.8969673]",13
30342,Point,"[116.3049929, 39.8969455]",13
30343,Point,"[116.3051018, 39.8968695]",13
30344,Point,"[116.3040763, 39.8966803]",13
30345,Point,"[116.3040787, 39.8965215]",13
30346,Point,"[116.3040829, 39.8962519]",13
30347,Point,"[116.3040845, 39.8952959]",13
30348,Point,"[116.3034526, 39.8968408]",13
30349,Point,"[116.3035749, 39.8969332]",13
30350,Point,"[116.3037309, 39.8969725]",13
30351,Point,"[116.3038947, 39.8969256]",13
30352,Point,"[116.3039953, 39.8968226]",13
30353,Point,"[116.3051715, 39.8969123]",13
30354,Point,"[116.3051043, 39.8970299]",13
30355,Point,"[116.304634, 39.8975434]",13
30356,Point,"[116.3039401, 39.897557]",13
30357,Point,"[116.3034526, 39.8970164]",13
30358,Point,"[116.3033906, 39.8968871]",13
30359,Point,"[116.3135717, 39.8955585]",10
30360,Point,"[116.3139967, 39.8955613]",10
30361,Point,"[116.316441, 39.8955574]",10
30362,Point,"[116.313181, 39.8958582]",10
30363,Point,"[116.3131409, 39.8957985]",10
30364,Point,"[116.3131398, 39.8957308]",10
30365,Point,"[116.3131896, 39.8956462]",10
30366,Point,"[116.3127722, 39.8959523]",10
30367,Point,"[116.3113458, 39.8959525]",10
30368,Point,"[116.3035674, 39.9776364]",6
30369,Point,"[116.3034061, 39.9810931]",6
30370,Point,"[116.3034486, 39.9798856]",6
30371,Point,"[116.3034015, 39.9811705]",6
30372,Point,"[116.3049032, 39.981073]",10
30373,Point,"[116.3032799, 39.9837387]",10
30374,Point,"[116.3032862, 39.9836266]",6
30375,Point,"[116.3033184, 39.9830581]",6
30376,Point,"[116.3159262, 39.9845798]",6
30377,Point,"[116.3158189, 39.9854145]",6
30378,Point,"[116.3142786, 39.9845398]",10
30379,Point,"[116.3142401, 39.9845389]",10
30380,Point,"[116.262503, 39.8577414]",6
30381,Point,"[116.2673237, 39.8597801]",6
30382,Point,"[116.2668142, 39.8637614]",6
30383,Point,"[116.2668075, 39.8639264]",6
30384,Point,"[116.2656884, 39.8582511]",6
30385,Point,"[116.2656072, 39.8582518]",6
30386,Point,"[116.2655719, 39.8582521]",6
30387,Point,"[116.2674978, 39.8638794]",10
30388,Point,"[116.269944, 39.8637559]",10
30389,Point,"[116.2790563, 39.9324877]",10
30390,Point,"[116.2791067, 39.9326504]",10
30391,Point,"[116.2793061, 39.932907]",10
30392,Point,"[116.279325, 39.9331679]",10
30393,Point,"[116.2792536, 39.9334983]",10
30394,Point,"[116.2785516, 39.9323727]",6
30395,Point,"[116.2784387, 39.932671]",6
30396,Point,"[116.2783204, 39.9331538]",6
30397,Point,"[116.277899, 39.9347177]",6
30398,Point,"[116.2779011, 39.9322192]",10
30399,Point,"[116.2787642, 39.935852]",6
30400,Point,"[116.2806722, 39.9335074]",10
30401,Point,"[116.2824314, 39.9335203]",10
30402,Point,"[116.2806075, 39.9339434]",6
30403,Point,"[116.2807922, 39.9340897]",6
30404,Point,"[116.2808041, 39.934245]",6
30405,Point,"[116.2807803, 39.9346105]",6
30406,Point,"[116.2804525, 39.9349304]",6
30407,Point,"[116.2804845, 39.9357917]",6
30408,Point,"[116.3741496, 39.965485]",2
30409,Point,"[116.374258, 39.9664954]",2
30410,Point,"[116.3743314, 39.9670258]",2
30411,Point,"[116.3744539, 39.9679356]",2
30412,Point,"[116.3736401, 39.9627428]",2
30413,Point,"[116.3679534, 39.906072]",4
30414,Point,"[116.3679185, 39.9072357]",4
30415,Point,"[116.3678818, 39.9084942]",4
30416,Point,"[116.3677643, 39.9105704]",4
30417,Point,"[116.3677572, 39.9107462]",4
30418,Point,"[116.3677074, 39.9123401]",4
30419,Point,"[116.3677055, 39.9124326]",4
30420,Point,"[116.3574975, 39.8881063]",8
30421,Point,"[116.3574222, 39.8894795]",8
30422,Point,"[116.357298, 39.8922668]",8
30423,Point,"[116.3572601, 39.8947982]",8
30424,Point,"[116.3572602, 39.8949502]",8
30425,Point,"[116.3572526, 39.896125]",8
30426,Point,"[116.3572485, 39.8963748]",8
30427,Point,"[116.3572331, 39.8977082]",8
30428,Point,"[116.357388, 39.8978321]",10
30429,Point,"[116.3592653, 39.8978909]",10
30430,Point,"[116.3574142, 39.8979718]",4
30431,Point,"[116.359262, 39.8980325]",4
30432,Point,"[116.3615598, 39.8980892]",4
30433,Point,"[116.3620339, 39.8981133]",4
30434,Point,"[116.3572695, 39.8981507]",9
30435,Point,"[116.3572825, 39.8982631]",11
30436,Point,"[116.3572816, 39.8983043]",8
30437,Point,"[116.3572674, 39.89895]",8
30438,Point,"[116.3572434, 39.9000425]",8
30439,Point,"[116.3679347, 39.8982931]",4
30440,Point,"[116.34993, 39.898129]",10
30441,Point,"[116.3496758, 39.897778]",10
30442,Point,"[116.3493765, 39.8975787]",10
30443,Point,"[116.3489755, 39.8973707]",10
30444,Point,"[116.3486196, 39.897258]",10
30445,Point,"[116.3481734, 39.89718]",10
30446,Point,"[116.3595812, 39.8982361]",10
30447,Point,"[116.3592576, 39.8982194]",10
30448,Point,"[116.3594589, 39.8982978]",10
30449,Point,"[116.359256, 39.8982891]",10
30450,Point,"[116.3624278, 39.8982649]",6
30451,Point,"[116.3616487, 39.8983265]",10
30452,Point,"[116.3677562, 39.8984912]",10
30453,Point,"[116.3667329, 39.8984537]",10
30454,Point,"[116.3661104, 39.8984389]",10
30455,Point,"[116.3649224, 39.8984105]",10
30456,Point,"[116.3646195, 39.8984033]",10
30457,Point,"[116.3679, 39.89857]",11
30458,Point,"[116.384397, 39.8986704]",10
30459,Point,"[116.368195, 39.8997623]",4
30460,Point,"[116.3895455, 39.898656]",4
30461,Point,"[116.3856706, 39.8987121]",10
30462,Point,"[116.3857766, 39.8987137]",10
30463,Point,"[116.3870918, 39.8987346]",10
30464,Point,"[116.388456, 39.8986335]",10
30465,Point,"[116.3706657, 39.8986532]",10
30466,Point,"[116.3753683, 39.8988351]",10
30467,Point,"[116.3880082, 39.8990344]",10
30468,Point,"[116.3879426, 39.8990397]",10
30469,Point,"[116.3873492, 39.8990941]",10
30470,Point,"[116.3871184, 39.8991053]",10
30471,Point,"[116.3798544, 39.8989596]",10
30472,Point,"[116.3836616, 39.8990451]",10
30473,Point,"[116.3857471, 39.8991094]",10
30474,Point,"[116.3571936, 39.9033125]",8
30475,Point,"[116.3571706, 39.9055614]",8
30476,Point,"[116.3570154, 39.9061203]",8
30477,Point,"[116.3423199, 39.930856]",5
30478,Point,"[116.3424354, 39.9308552]",5
30479,Point,"[116.3428867, 39.9309789]",4
30480,Point,"[116.3335482, 39.9310159]",4
30481,Point,"[116.3349146, 39.9310201]",4
30482,Point,"[116.3362594, 39.9310242]",4
30483,Point,"[116.3377296, 39.9310256]",4
30484,Point,"[116.3444173, 39.9312059]",5
30485,Point,"[116.3381488, 39.9312459]",10
30486,Point,"[116.3381375, 39.9327687]",10
30487,Point,"[116.3532595, 39.9311906]",10
30488,Point,"[116.3501169, 39.9311981]",10
30489,Point,"[116.3499806, 39.931198]",10
30490,Point,"[116.3498822, 39.9316086]",8
30491,Point,"[116.3497961, 39.9327275]",8
30492,Point,"[116.3498092, 39.932953]",8
30493,Point,"[116.3494585, 39.9311757]",8
30494,Point,"[116.3369404, 39.9355607]",10
30495,Point,"[116.3369958, 39.9354906]",10
30496,Point,"[116.337853, 39.9360028]",10
30497,Point,"[116.3344502, 39.936721]",10
30498,Point,"[116.3359616, 39.9368408]",10
30499,Point,"[116.3338556, 39.9368536]",10
30500,Point,"[116.3359536, 39.9369141]",10
30501,Point,"[116.3374258, 39.9369733]",10
30502,Point,"[116.2671636, 39.8641205]",13
30503,Point,"[116.2636822, 39.8643977]",10
30504,Point,"[116.2622083, 39.8644702]",10
30505,Point,"[116.301369, 39.8655705]",10
30506,Point,"[116.3018708, 39.8655816]",10
30507,Point,"[116.2929483, 39.8652492]",13
30508,Point,"[116.2920588, 39.8653261]",13
30509,Point,"[116.2901747, 39.865073]",12
30510,Point,"[116.2864586, 39.8647878]",12
30511,Point,"[116.2855531, 39.8647308]",12
30512,Point,"[116.2955021, 39.8654407]",12
30513,Point,"[116.2964011, 39.8656411]",13
30514,Point,"[116.3507625, 39.9099979]",10
30515,Point,"[116.3507689, 39.9101756]",10
30516,Point,"[116.3401891, 39.8966059]",12
30517,Point,"[116.4596413, 39.9065227]",6
30518,Point,"[116.4610481, 39.9065053]",6
30519,Point,"[116.4596417, 39.9064638]",6
30520,Point,"[116.4596164, 39.9061683]",6
30521,Point,"[116.4564282, 39.9052045]",6
30522,Point,"[116.4566367, 39.9052006]",6
30523,Point,"[116.4571476, 39.9051912]",6
30524,Point,"[116.4578235, 39.9051804]",6
30525,Point,"[116.4582086, 39.9051743]",6
30526,Point,"[116.4583785, 39.9051724]",6
30527,Point,"[116.459102, 39.9051654]",6
30528,Point,"[116.459584, 39.9051606]",6
30529,Point,"[116.4596024, 39.9058292]",6
30530,Point,"[116.4562783, 39.9054352]",10
30531,Point,"[116.4563709, 39.9056517]",10
30532,Point,"[116.4563973, 39.9059697]",10
30533,Point,"[116.4564017, 39.9062539]",10
30534,Point,"[116.4564378, 39.9065954]",10
30535,Point,"[116.4610434, 39.9067978]",6
30536,Point,"[116.4614859, 39.9067965]",10
30537,Point,"[116.4619561, 39.9067952]",10
30538,Point,"[116.4624022, 39.9067957]",10
30539,Point,"[116.4625881, 39.9067959]",10
30540,Point,"[116.4632039, 39.906795]",10
30541,Point,"[116.4640624, 39.9067937]",10
30542,Point,"[116.464412, 39.9067932]",10
