traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,coordinates_last,x_first,y_first,x_last,y_last
12790,304840,2013-10-21 07:15:00+00:00,4398,"[116.384048,39.865696]",10.723287550865074,37.9925,0,"[116.3321,39.798695]",116.384048,39.865696,116.3321,39.798695
12803,305059,2013-10-21 13:15:00+00:00,4398,"[116.30838,39.953793]",8.305468066571406,39.425,0,"[116.320229,39.985622]",116.30838,39.953793,116.320229,39.985622
12808,305232,2013-10-21 16:15:00+00:00,4398,"[116.33773,39.763107]",26.916099303968444,35.165,0,"[116.202118,39.924725]",116.33773,39.763107,116.202118,39.924725
12812,305431,2013-10-21 11:45:00+00:00,4399,"[116.382515,39.922714]",3.5345552775657434,18.1775,0,"[116.35862,39.907253]",116.382515,39.922714,116.35862,39.907253
12816,305495,2013-10-21 13:30:00+00:00,4399,"[116.310547,39.939411]",4.2106137620597215,46.1525,0,"[116.305832,39.941357]",116.310547,39.939411,116.305832,39.941357
12819,305566,2013-10-21 14:45:00+00:00,4399,"[116.313217,39.830978]",1.5347475124016672,46.6825,0,"[116.312767,39.844486]",116.313217,39.830978,116.312767,39.844486
12820,305572,2013-10-21 15:15:00+00:00,4399,"[116.294182,39.863323]",6.86396101413146,14.8925,0,"[116.264847,39.906338]",116.294182,39.863323,116.264847,39.906338
12828,305847,2013-10-21 21:15:00+00:00,4399,"[116.297813,39.946823]",14.599336199911068,40.1225,0,"[116.374474,39.899364]",116.297813,39.946823,116.374474,39.899364
12835,305987,2013-10-21 08:30:00+00:00,4400,"[116.513687,39.793339]",3.5519754934997096,28.7375,0,"[116.528633,39.801918]",116.513687,39.793339,116.528633,39.801918
12839,306031,2013-10-21 11:15:00+00:00,4400,"[116.516716,39.796089]",5.56302805496446,37.625,0,"[116.529312,39.803638]",116.516716,39.796089,116.529312,39.803638
12851,306375,2013-10-21 22:45:00+00:00,4400,"[116.462868,39.986225]",20.23429775261604,26.207500000000003,0,"[116.462479,39.893497]",116.462868,39.986225,116.462479,39.893497
12852,306421,2013-10-21 23:15:00+00:00,4400,"[116.460915,39.877766]",2.1565266996593646,57.7625,0,"[116.463127,39.859776]",116.460915,39.877766,116.463127,39.859776
12855,306469,2013-10-21 10:00:00+00:00,4401,"[116.326019,39.923409]",13.66095172820587,21.195,0,"[116.400421,39.874573]",116.326019,39.923409,116.400421,39.874573
12857,306513,2013-10-21 11:00:00+00:00,4401,"[116.513824,39.861622]",8.171673069081576,22.1175,0,"[116.500397,39.915627]",116.513824,39.861622,116.500397,39.915627
12866,306634,2013-10-21 16:30:00+00:00,4401,"[116.461601,39.936859]",2.8031611224196804,28.1825,0,"[116.4617,39.911655]",116.461601,39.936859,116.4617,39.911655
12867,306641,2013-10-21 16:45:00+00:00,4401,"[116.462906,39.908276]",1.543395401409255,22.6,0,"[116.477531,39.905361]",116.462906,39.908276,116.477531,39.905361
12869,306661,2013-10-21 17:30:00+00:00,4401,"[116.462082,39.933563]",1.4919806141853793,23.795,0,"[116.444626,39.933884]",116.462082,39.933563,116.444626,39.933884
12871,306690,2013-10-21 18:30:00+00:00,4401,"[116.373955,39.909927]",10.171370672535817,12.8225,0,"[116.42366,39.85358]",116.373955,39.909927,116.42366,39.85358
12874,306729,2013-10-21 22:15:00+00:00,4401,"[116.310081,39.890503]",16.10158614165112,27.2,0,"[116.198334,39.792942]",116.310081,39.890503,116.198334,39.792942
12875,306745,2013-10-21 00:00:00+00:00,4417,"[116.303658,39.923862]",20.01455039212198,38.64,0,"[116.452019,39.858334]",116.303658,39.923862,116.452019,39.858334
12880,306925,2013-10-21 14:30:00+00:00,4417,"[116.485153,39.977413]",12.193773168155918,13.4525,0,"[116.367058,39.987415]",116.485153,39.977413,116.367058,39.987415
12889,307109,2013-10-21 19:15:00+00:00,4417,"[116.354965,39.956238]",11.282467919415245,48.815,0,"[116.334106,39.967262]",116.354965,39.956238,116.334106,39.967262
12891,307161,2013-10-21 20:15:00+00:00,4417,"[116.357048,39.911808]",2.5635827165477,35.99,0,"[116.347893,39.898071]",116.357048,39.911808,116.347893,39.898071
12901,307394,2013-10-21 05:45:00+00:00,4423,"[116.387726,39.987823]",14.963285349961048,69.3275,0,"[116.524223,40.01807]",116.387726,39.987823,116.524223,40.01807
12903,307460,2013-10-21 08:00:00+00:00,4423,"[116.344139,39.923119]",21.44037307627701,15.145,0,"[116.523811,40.017929]",116.344139,39.923119,116.523811,40.017929
12905,307534,2013-10-21 11:15:00+00:00,4423,"[116.543098,39.924522]",3.963554984252308,25.012500000000003,0,"[116.547852,39.889099]",116.543098,39.924522,116.547852,39.889099
12910,307653,2013-10-21 19:30:00+00:00,4423,"[116.292824,39.900185]",1.9507486884522849,24.7,0,"[116.272354,39.897552]",116.292824,39.900185,116.272354,39.897552
12913,307737,2013-10-21 08:15:00+00:00,4424,"[116.199203,39.85104]",11.880158295732665,31.3525,0,"[116.310402,39.882553]",116.199203,39.85104,116.310402,39.882553
12924,307936,2013-10-21 16:00:00+00:00,4424,"[116.519127,39.870228]",2.041678788399292,53.73,0,"[116.543007,39.869152]",116.519127,39.870228,116.543007,39.869152
12935,308204,2013-10-21 23:00:00+00:00,4424,"[116.417191,39.856899]",14.120628933432323,62.0375,0,"[116.519753,39.892708]",116.417191,39.856899,116.519753,39.892708
12941,308290,2013-10-21 12:15:00+00:00,4425,"[116.314537,39.985764]",13.19408497020956,47.1925,0,"[116.245438,39.907555]",116.314537,39.985764,116.245438,39.907555
12945,308333,2013-10-21 13:30:00+00:00,4425,"[116.30069,39.982502]",3.850750686899529,57.225,0,"[116.29081,39.962002]",116.30069,39.982502,116.29081,39.962002
12946,308342,2013-10-21 17:15:00+00:00,4425,"[116.29248,39.993938]",3.77270036681338,16.165,0,"[116.280281,40.023777]",116.29248,39.993938,116.280281,40.023777
12951,308409,2013-10-21 20:30:00+00:00,4425,"[116.352127,39.976551]",2.3415335972528486,33.239999999999995,0,"[116.325104,39.97773]",116.352127,39.976551,116.325104,39.97773
12966,308742,2013-10-21 12:00:00+00:00,4427,"[116.424324,39.977692]",13.14945895300219,27.1675,0,"[116.527786,40.019295]",116.424324,39.977692,116.527786,40.019295
12972,308942,2013-10-21 17:00:00+00:00,4427,"[116.305016,39.866673]",4.041007118282935,58.5625,0,"[116.339699,39.857967]",116.305016,39.866673,116.339699,39.857967
12975,309007,2013-10-21 18:00:00+00:00,4427,"[116.379929,39.987671]",26.533206029313764,30.25,0,"[116.514023,39.916386]",116.379929,39.987671,116.514023,39.916386
12977,309109,2013-10-21 20:00:00+00:00,4427,"[116.461136,39.918182]",19.755144734053065,26.93,0,"[116.452629,39.933659]",116.461136,39.918182,116.452629,39.933659
12982,309280,2013-10-21 22:45:00+00:00,4427,"[116.279655,39.914238]",2.3073360694600504,18.3175,0,"[116.292267,39.927197]",116.279655,39.914238,116.292267,39.927197
12984,309301,2013-10-21 23:15:00+00:00,4427,"[116.328873,39.901379]",5.034435036118781,17.29,0,"[116.302803,39.889359]",116.328873,39.901379,116.302803,39.889359
12987,309381,2013-10-21 08:00:00+00:00,4904,"[116.278831,39.924152]",5.462495592448142,40.6675,0,"[116.260483,39.900265]",116.278831,39.924152,116.260483,39.900265
12990,309451,2013-10-21 09:15:00+00:00,4904,"[116.346207,39.914024]",4.4638031858346885,19.9125,0,"[116.334412,39.912121]",116.346207,39.914024,116.334412,39.912121
12991,309468,2013-10-21 10:00:00+00:00,4904,"[116.310623,39.889977]",8.455886346790948,43.99,0,"[116.33448,39.898014]",116.310623,39.889977,116.33448,39.898014
12996,309599,2013-10-21 15:00:00+00:00,4904,"[116.324486,39.896858]",27.479124959481467,38.5925,0,"[116.533638,40.021461]",116.324486,39.896858,116.533638,40.021461
12997,309672,2013-10-21 18:45:00+00:00,4904,"[116.534088,39.916794]",7.737020397597245,15.6975,0,"[116.458527,39.907749]",116.534088,39.916794,116.458527,39.907749
12999,309723,2013-10-21 19:45:00+00:00,4904,"[116.414864,39.865402]",2.6754245821982163,9.1075,0,"[116.413223,39.842297]",116.414864,39.865402,116.413223,39.842297
13006,309794,2013-10-22 12:15:00+00:00,254,"[116.269661,39.900494]",21.34416166297292,25.4925,0,"[116.5075,39.904644]",116.269661,39.900494,116.5075,39.904644
13013,309908,2013-10-22 18:00:00+00:00,255,"[116.348747,39.884377]",7.6183649893853875,36.6975,0,"[116.318794,39.888603]",116.348747,39.884377,116.318794,39.888603
13025,310040,2013-10-22 08:45:00+00:00,256,"[116.333206,39.984211]",7.200567905884743,21.395,0,"[116.304237,39.936184]",116.333206,39.984211,116.304237,39.936184
13031,310095,2013-10-22 12:15:00+00:00,256,"[116.206757,39.907436]",9.625719761114343,49.66,0,"[116.2742,39.946396]",116.206757,39.907436,116.2742,39.946396
13032,310108,2013-10-22 12:45:00+00:00,256,"[116.304741,39.92379]",3.157520805896821,30.2775,0,"[116.302101,39.912663]",116.304741,39.92379,116.302101,39.912663
13045,310236,2013-10-22 17:45:00+00:00,256,"[116.261833,39.929237]",1.8615986176174304,25.0725,0,"[116.240143,39.930264]",116.261833,39.929237,116.240143,39.930264
13046,310242,2013-10-22 18:00:00+00:00,256,"[116.252754,39.914928]",4.2366509387487925,25.6075,0,"[116.235039,39.88961]",116.252754,39.914928,116.235039,39.88961
13050,310311,2013-10-22 09:15:00+00:00,257,"[116.394623,39.98793]",8.46681098997527,48.1875,0,"[116.459526,40.024525]",116.394623,39.98793,116.459526,40.024525
13051,310330,2013-10-22 12:45:00+00:00,257,"[116.547691,39.941517]",17.359734163664534,39.59,0,"[116.541084,40.024071]",116.547691,39.941517,116.541084,40.024071
13057,310657,2013-10-22 19:30:00+00:00,257,"[116.293579,39.821712]",19.817372717156864,14.0,0,"[116.456612,39.80204]",116.293579,39.821712,116.456612,39.80204
13065,310831,2013-10-22 14:00:00+00:00,4117,"[116.367897,39.931488]",2.7722744793425744,26.325,0,"[116.373085,39.914627]",116.367897,39.931488,116.373085,39.914627
13067,310852,2013-10-22 15:30:00+00:00,4117,"[116.324554,39.946419]",2.631119615264371,27.295,0,"[116.303993,39.944836]",116.324554,39.946419,116.303993,39.944836
13070,310871,2013-10-22 16:15:00+00:00,4117,"[116.349144,40.002316]",2.5155865541015103,26.265,0,"[116.353531,40.023262]",116.349144,40.002316,116.353531,40.023262
13074,310941,2013-10-22 07:15:00+00:00,4118,"[116.369362,39.976563]",3.0976408414308594,19.88,0,"[116.394852,39.96838]",116.369362,39.976563,116.394852,39.96838
13076,310967,2013-10-22 08:45:00+00:00,4118,"[116.364372,39.915985]",1.2078260661680331,27.8325,0,"[116.372688,39.910126]",116.364372,39.915985,116.372688,39.910126
13081,311040,2013-10-22 13:15:00+00:00,4118,"[116.338799,39.99295]",13.840406256097085,16.6925,0,"[116.319336,39.896828]",116.338799,39.99295,116.319336,39.896828
13087,311260,2013-10-22 20:00:00+00:00,4118,"[116.333771,39.931683]",4.759942132507601,32.105000000000004,0,"[116.309479,39.948971]",116.333771,39.931683,116.309479,39.948971
13109,311631,2013-10-22 18:00:00+00:00,4119,"[116.430573,39.989147]",9.462305219993125,30.7025,0,"[116.331657,39.997532]",116.430573,39.989147,116.331657,39.997532
13116,311736,2013-10-22 21:30:00+00:00,4119,"[116.462044,39.904106]",2.410994365800907,31.545,0,"[116.453423,39.921543]",116.462044,39.904106,116.453423,39.921543
13117,311742,2013-10-22 22:00:00+00:00,4119,"[116.511856,39.923092]",2.8943084475465546,45.53750000000001,0,"[116.545715,39.923546]",116.511856,39.923092,116.545715,39.923546
13121,311773,2013-10-22 23:30:00+00:00,4119,"[116.429398,39.940994]",18.01512364468905,29.825,0,"[116.346924,39.861729]",116.429398,39.940994,116.346924,39.861729
13125,311817,2013-10-22 14:15:00+00:00,4120,"[116.386749,39.976757]",2.725945203131103,16.995,0,"[116.395157,39.955872]",116.386749,39.976757,116.395157,39.955872
13127,311827,2013-10-22 15:30:00+00:00,4120,"[116.444038,39.893127]",2.008201529110385,37.49,0,"[116.45858,39.88443]",116.444038,39.893127,116.45858,39.88443
13131,311847,2013-10-22 19:00:00+00:00,4120,"[116.460495,39.963333]",3.759470362583965,28.0375,0,"[116.479637,39.990154]",116.460495,39.963333,116.479637,39.990154
13140,311972,2013-10-22 14:15:00+00:00,4122,"[116.54319,40.024933]",18.387043958864595,68.3125,0,"[116.547943,39.888882]",116.54319,40.024933,116.547943,39.888882
13145,312177,2013-10-22 05:30:00+00:00,4123,"[116.305222,39.878284]",5.171244800865188,35.2375,0,"[116.347908,39.888695]",116.305222,39.878284,116.347908,39.888695
13146,312197,2013-10-22 06:00:00+00:00,4123,"[116.322861,39.896793]",11.866574188724346,51.2625,0,"[116.397499,39.95153]",116.322861,39.896793,116.397499,39.95153
13149,312248,2013-10-22 08:00:00+00:00,4123,"[116.31057,39.892326]",1.4809424261949165,23.1675,0,"[116.310539,39.905643]",116.31057,39.892326,116.310539,39.905643
13156,312328,2013-10-22 13:00:00+00:00,4123,"[116.338776,39.897247]",12.345077815455449,62.9175,0,"[116.375954,39.864952]",116.338776,39.897247,116.375954,39.864952
13168,312647,2013-10-22 22:45:00+00:00,4123,"[116.430855,39.889439]",5.830686006266363,34.5,0,"[116.471222,39.893444]",116.430855,39.889439,116.471222,39.893444
13171,312769,2013-10-22 12:45:00+00:00,4124,"[116.198029,39.809288]",13.352827331759714,26.6325,0,"[116.26091,39.892303]",116.198029,39.809288,116.26091,39.892303
13178,313018,2013-10-22 17:15:00+00:00,4124,"[116.309975,39.911808]",9.547469307702176,20.3175,0,"[116.337212,39.874847]",116.309975,39.911808,116.337212,39.874847
13183,313124,2013-10-22 09:00:00+00:00,4125,"[116.242645,39.903755]",8.510467117144277,13.650000000000002,0,"[116.319832,39.923702]",116.242645,39.903755,116.319832,39.923702
13184,313151,2013-10-22 10:15:00+00:00,4125,"[116.35733,39.919033]",12.901142234992266,23.4125,0,"[116.456047,39.880703]",116.35733,39.919033,116.456047,39.880703
13192,313309,2013-10-22 16:15:00+00:00,4125,"[116.46093,39.903496]",9.360131883717203,28.0775,0,"[116.450401,39.917862]",116.46093,39.903496,116.450401,39.917862
13193,313338,2013-10-22 17:15:00+00:00,4125,"[116.447205,39.926971]",2.8623116949388665,15.6675,0,"[116.462051,39.941994]",116.447205,39.926971,116.462051,39.941994
13200,313524,2013-10-22 22:00:00+00:00,4125,"[116.441055,39.859062]",7.28080144295869,46.5475,0,"[116.386581,39.838284]",116.441055,39.859062,116.386581,39.838284
13216,313813,2013-10-22 07:30:00+00:00,4127,"[116.316383,39.907574]",1.8207585084644269,20.995,0,"[116.310455,39.92128]",116.316383,39.907574,116.310455,39.92128
13221,313921,2013-10-22 12:00:00+00:00,4127,"[116.467026,40.015381]",10.158386564556393,49.1225,0,"[116.425652,39.943474]",116.467026,40.015381,116.425652,39.943474
13223,314007,2013-10-22 14:00:00+00:00,4127,"[116.381157,39.922684]",22.92614349821837,24.825,0,"[116.223473,39.924892]",116.381157,39.922684,116.223473,39.924892
13224,314070,2013-10-22 18:00:00+00:00,4127,"[116.199364,39.927662]",1.5732403412218272,28.72,0,"[116.206741,39.918488]",116.199364,39.927662,116.206741,39.918488
13226,314095,2013-10-22 18:45:00+00:00,4127,"[116.310394,39.926411]",7.613147070484481,25.425,0,"[116.344536,39.964581]",116.310394,39.926411,116.344536,39.964581
13230,314149,2013-10-22 20:30:00+00:00,4127,"[116.365654,39.981834]",9.096124430434882,27.88,0,"[116.360237,39.94772]",116.365654,39.981834,116.360237,39.94772
13232,314201,2013-10-22 21:15:00+00:00,4127,"[116.325821,39.932629]",10.059851773644532,21.315,0,"[116.337708,39.98941]",116.325821,39.932629,116.337708,39.98941
13233,314221,2013-10-22 21:45:00+00:00,4127,"[116.335472,39.992916]",2.462450718128564,15.755,0,"[116.327827,39.976788]",116.335472,39.992916,116.327827,39.976788
13234,314229,2013-10-22 22:00:00+00:00,4127,"[116.319138,39.975945]",10.355356672500983,31.535,0,"[116.336159,39.951767]",116.319138,39.975945,116.336159,39.951767
13237,314286,2013-10-22 23:00:00+00:00,4127,"[116.396225,39.940365]",11.063907975687682,17.905,0,"[116.438438,39.941204]",116.396225,39.940365,116.438438,39.941204
13239,314329,2013-10-22 23:30:00+00:00,4127,"[116.440712,39.921593]",9.56668319308735,21.7775,0,"[116.433197,39.923737]",116.440712,39.921593,116.433197,39.923737
13245,314421,2013-10-22 15:30:00+00:00,4129,"[116.319885,39.900635]",2.332743900143813,18.17,0,"[116.326447,39.887836]",116.319885,39.900635,116.326447,39.887836
13258,314590,2013-10-22 22:30:00+00:00,4129,"[116.315018,39.998383]",2.297032497703149,25.22,0,"[116.305649,39.986141]",116.315018,39.998383,116.305649,39.986141
13261,314621,2013-10-22 23:30:00+00:00,4129,"[116.370903,39.838619]",11.273550900489344,40.74,0,"[116.331848,39.760891]",116.370903,39.838619,116.331848,39.760891
13269,314795,2013-10-22 13:15:00+00:00,4131,"[116.321236,39.927273]",14.716827532860592,13.13,0,"[116.370193,39.845844]",116.321236,39.927273,116.370193,39.845844
13279,315082,2013-10-22 20:30:00+00:00,4131,"[116.348915,39.986473]",3.6870891825585583,55.0825,0,"[116.365707,39.981686]",116.348915,39.986473,116.365707,39.981686
13281,315108,2013-10-22 21:00:00+00:00,4131,"[116.310837,39.97578]",28.032250798748,23.4075,0,"[116.245308,39.881554]",116.310837,39.97578,116.245308,39.881554
13283,315201,2013-10-22 23:00:00+00:00,4131,"[116.204002,39.907379]",8.652469551009077,46.04,0,"[116.273453,39.923164]",116.204002,39.907379,116.273453,39.923164
13284,315226,2013-10-22 23:30:00+00:00,4131,"[116.309898,39.909573]",3.3063339160192617,20.0975,0,"[116.305252,39.882587]",116.309898,39.909573,116.305252,39.882587
13288,315334,2013-10-22 10:30:00+00:00,4132,"[116.498383,39.959454]",5.978975675874518,21.8475,0,"[116.452332,39.960804]",116.498383,39.959454,116.452332,39.960804
13296,315477,2013-10-22 16:00:00+00:00,4132,"[116.395927,39.901951]",24.195961211332676,23.647500000000004,0,"[116.408005,39.961555]",116.395927,39.901951,116.408005,39.961555
13299,315613,2013-10-22 20:00:00+00:00,4132,"[116.275017,39.884144]",2.631657649117676,50.00500000000001,0,"[116.273712,39.891178]",116.275017,39.884144,116.273712,39.891178
13304,315749,2013-10-22 09:15:00+00:00,4134,"[116.488182,39.973469]",3.8318081277740297,28.9925,0,"[116.477211,39.954338]",116.488182,39.973469,116.477211,39.954338
13318,316169,2013-10-22 01:30:00+00:00,4135,"[116.301109,40.025124]",1.2143136813723003,30.58,0,"[116.301003,40.025028]",116.301109,40.025124,116.301003,40.025028
13319,316174,2013-10-22 02:00:00+00:00,4135,"[116.336639,39.992901]",2.053527801344752,21.7575,0,"[116.333557,39.97681]",116.336639,39.992901,116.333557,39.97681
13323,316211,2013-10-22 03:15:00+00:00,4135,"[116.407394,39.969959]",1.0476268418504375,45.7275,0,"[116.407593,39.976563]",116.407394,39.969959,116.407593,39.976563
13324,316217,2013-10-22 03:30:00+00:00,4135,"[116.365692,39.993778]",9.192824814797948,19.9,0,"[116.352592,40.007599]",116.365692,39.993778,116.352592,40.007599
13331,316354,2013-10-22 13:45:00+00:00,4135,"[116.451263,39.905899]",3.5650342984442083,16.9425,0,"[116.454674,39.923378]",116.451263,39.905899,116.454674,39.923378
13333,316373,2013-10-22 14:00:00+00:00,4135,"[116.461479,39.897465]",14.723665421268857,38.5275,0,"[116.452156,39.928596]",116.461479,39.897465,116.452156,39.928596
13341,316575,2013-10-22 19:45:00+00:00,4135,"[116.253059,39.901642]",7.799232671480846,35.735,0,"[116.287971,39.946808]",116.253059,39.901642,116.287971,39.946808
13350,316777,2013-10-22 06:15:00+00:00,4137,"[116.321999,39.896748]",5.907323442441335,42.307500000000005,0,"[116.356293,39.923897]",116.321999,39.896748,116.356293,39.923897
13364,317223,2013-10-22 20:00:00+00:00,4137,"[116.370529,39.948414]",3.744391822755448,24.095,0,"[116.344032,39.931145]",116.370529,39.948414,116.344032,39.931145
13368,317297,2013-10-22 21:30:00+00:00,4137,"[116.381538,39.889305]",4.725595989221748,41.225,0,"[116.394997,39.862934]",116.381538,39.889305,116.394997,39.862934
13379,317467,2013-10-22 10:30:00+00:00,4269,"[116.356178,39.93317]",1.503217477322242,28.5575,0,"[116.357483,39.940575]",116.356178,39.93317,116.357483,39.940575
13380,317474,2013-10-22 10:45:00+00:00,4269,"[116.355896,39.941574]",3.6164459279316303,35.435,0,"[116.349426,39.967911]",116.355896,39.941574,116.349426,39.967911
13383,317581,2013-10-22 03:15:00+00:00,4270,"[116.453819,39.964436]",3.355314773481632,36.8975,0,"[116.467186,39.960434]",116.453819,39.964436,116.467186,39.960434
13386,317649,2013-10-22 20:15:00+00:00,4270,"[116.382149,40.022655]",4.910356260580831,55.81,0,"[116.439659,40.021008]",116.382149,40.022655,116.439659,40.021008
13392,317797,2013-10-22 00:45:00+00:00,4271,"[116.495926,39.873306]",18.284393070184336,26.02,0,"[116.50267,39.996944]",116.495926,39.873306,116.50267,39.996944
13395,317910,2013-10-22 08:45:00+00:00,4271,"[116.486504,39.959652]",2.4248180937235926,54.9375,0,"[116.473045,39.975517]",116.486504,39.959652,116.473045,39.975517
13399,317954,2013-10-22 13:00:00+00:00,4271,"[116.462059,39.939465]",1.6019489587852922,34.985,0,"[116.445374,39.941246]",116.462059,39.939465,116.445374,39.941246
13401,317967,2013-10-22 13:15:00+00:00,4271,"[116.414177,39.95916]",3.19321842012623,30.725,0,"[116.432442,39.953388]",116.414177,39.95916,116.432442,39.953388
13403,317992,2013-10-22 14:00:00+00:00,4271,"[116.414711,39.969261]",4.004473587796601,31.875,0,"[116.382774,39.982384]",116.414711,39.969261,116.382774,39.982384
13404,318003,2013-10-22 14:15:00+00:00,4271,"[116.347809,39.976509]",12.354287657700471,19.595,0,"[116.27919,40.025059]",116.347809,39.976509,116.27919,40.025059
13407,318092,2013-10-22 19:15:00+00:00,4271,"[116.464256,39.977261]",8.110508660770858,38.5325,0,"[116.467453,40.010468]",116.464256,39.977261,116.467453,40.010468
13409,318126,2013-10-22 20:00:00+00:00,4271,"[116.471413,39.977066]",6.135487534644918,36.4175,0,"[116.491966,39.937973]",116.471413,39.977066,116.491966,39.937973
13411,318212,2013-10-22 10:00:00+00:00,4272,"[116.199966,39.796215]",20.72934058882019,85.6,0,"[116.376785,39.863525]",116.199966,39.796215,116.376785,39.863525
13414,318254,2013-10-22 15:30:00+00:00,4272,"[116.306412,39.943417]",5.944355813941356,37.12,0,"[116.3703,39.94804]",116.306412,39.943417,116.3703,39.94804
13417,318294,2013-10-22 10:00:00+00:00,4273,"[116.324448,40.024185]",5.709109535891353,45.585,0,"[116.288895,40.00275]",116.324448,40.024185,116.288895,40.00275
13422,318362,2013-10-22 16:45:00+00:00,4273,"[116.362671,40.012367]",2.1509165406016133,23.12,0,"[116.372231,40.022388]",116.362671,40.012367,116.372231,40.022388
13428,318482,2013-10-22 16:45:00+00:00,4274,"[116.323502,39.953869]",8.838604597199643,31.715000000000003,0,"[116.301559,39.953201]",116.323502,39.953869,116.301559,39.953201
13429,318513,2013-10-22 17:30:00+00:00,4274,"[116.299629,39.946117]",27.329385270207705,23.7625,0,"[116.414574,39.847885]",116.299629,39.946117,116.414574,39.847885
13440,318800,2013-10-22 23:45:00+00:00,4275,"[116.408234,39.953526]",7.506266657889038,53.8925,0,"[116.332329,39.967548]",116.408234,39.953526,116.332329,39.967548
13446,318935,2013-10-22 03:00:00+00:00,4276,"[116.489571,39.915432]",4.952599627887653,35.52,0,"[116.497177,39.909046]",116.489571,39.915432,116.497177,39.909046
13450,319019,2013-10-22 06:00:00+00:00,4276,"[116.366646,39.865395]",8.38647940554926,31.27,0,"[116.360039,39.916779]",116.366646,39.865395,116.360039,39.916779
13452,319063,2013-10-22 07:15:00+00:00,4276,"[116.42588,39.93932]",2.23266326748468,35.1875,0,"[116.450012,39.941124]",116.42588,39.93932,116.450012,39.941124
13455,319089,2013-10-22 08:45:00+00:00,4276,"[116.448845,39.952484]",9.903965083759669,58.5075,0,"[116.449226,39.984798]",116.448845,39.952484,116.449226,39.984798
13456,319116,2013-10-22 10:15:00+00:00,4276,"[116.354263,40.021919]",16.101434520910928,46.0825,0,"[116.522224,40.017311]",116.354263,40.021919,116.522224,40.017311
13467,319350,2013-10-22 18:00:00+00:00,4276,"[116.387772,39.873253]",9.629364760785,34.370000000000005,0,"[116.344208,39.918373]",116.387772,39.873253,116.344208,39.918373
13472,319479,2013-10-22 23:00:00+00:00,4276,"[116.457787,39.86573]",13.315368102752249,26.45,0,"[116.547501,39.775089]",116.457787,39.86573,116.547501,39.775089
13479,319548,2013-10-22 00:00:00+00:00,4278,"[116.461029,39.955418]",8.449907434891292,27.525,0,"[116.489746,39.985542]",116.461029,39.955418,116.489746,39.985542
13481,319599,2013-10-22 00:45:00+00:00,4278,"[116.43251,39.941036]",9.567429814324498,35.16,0,"[116.487648,39.989002]",116.43251,39.941036,116.487648,39.989002
13489,319728,2013-10-22 10:00:00+00:00,4278,"[116.489632,39.920639]",9.953746572245027,32.7,0,"[116.495262,39.940239]",116.489632,39.920639,116.495262,39.940239
13490,319752,2013-10-22 10:30:00+00:00,4278,"[116.494797,39.940811]",6.376866703443402,28.675,0,"[116.462051,39.905548]",116.494797,39.940811,116.462051,39.905548
13493,319808,2013-10-22 20:15:00+00:00,4278,"[116.472061,39.949581]",3.4270605690783387,16.6325,0,"[116.461403,39.926949]",116.472061,39.949581,116.461403,39.926949
13500,319926,2013-10-22 22:45:00+00:00,4278,"[116.461464,39.925396]",6.55153718674747,50.7075,0,"[116.461983,39.903255]",116.461464,39.925396,116.461983,39.903255
13503,319990,2013-10-22 08:45:00+00:00,4279,"[116.283791,39.919651]",5.388140185693501,17.405,0,"[116.310524,39.941898]",116.283791,39.919651,116.310524,39.941898
13507,320056,2013-10-22 15:15:00+00:00,4279,"[116.430832,39.933769]",4.864893404772114,13.7625,0,"[116.411285,39.966614]",116.430832,39.933769,116.411285,39.966614
13516,320136,2013-10-22 09:15:00+00:00,4280,"[116.500732,39.767422]",2.24242061739492,19.2225,0,"[116.492477,39.784431]",116.500732,39.767422,116.492477,39.784431
13518,320148,2013-10-22 10:30:00+00:00,4280,"[116.49955,39.791332]",4.260476902631127,25.19,0,"[116.506027,39.81918]",116.49955,39.791332,116.506027,39.81918
13519,320156,2013-10-22 10:45:00+00:00,4280,"[116.499451,39.823563]",6.731730863911473,48.6475,0,"[116.444481,39.859001]",116.499451,39.823563,116.444481,39.859001
13521,320184,2013-10-22 13:00:00+00:00,4280,"[116.399567,39.861858]",3.7065770239557407,33.49,0,"[116.435036,39.858818]",116.399567,39.861858,116.435036,39.858818
13527,320248,2013-10-22 15:30:00+00:00,4280,"[116.444977,39.858437]",3.418913893713452,45.9075,0,"[116.456039,39.871727]",116.444977,39.858437,116.456039,39.871727
13537,320361,2013-10-22 16:00:00+00:00,4289,"[116.358971,39.907146]",6.255733254640119,31.7175,0,"[116.406723,39.914421]",116.358971,39.907146,116.406723,39.914421
13545,320486,2013-10-22 01:30:00+00:00,4325,"[116.450958,39.941322]",1.7585305190117717,27.3275,0,"[116.444771,39.936508]",116.450958,39.941322,116.444771,39.936508
13547,320516,2013-10-22 02:15:00+00:00,4325,"[116.422897,39.949593]",4.836294879391042,70.84,0,"[116.417198,39.986969]",116.422897,39.949593,116.417198,39.986969
13550,320576,2013-10-22 06:45:00+00:00,4325,"[116.488106,39.869152]",3.243034631567764,59.975,0,"[116.489891,39.898048]",116.488106,39.869152,116.489891,39.898048
13564,320811,2013-10-22 10:00:00+00:00,4347,"[116.310944,39.88615]",1.942459851343928,39.94,0,"[116.307793,39.878647]",116.310944,39.88615,116.307793,39.878647
