traj_id,id,time,entity_id,coordinates,current_dis,speeds,holidays,duration_minutes,coordinates_last,x_first,y_first,x_last,y_last
9054,216699,2013-10-18 14:45:00+00:00,257,"[116.337181,39.928211]",0.0,31.945,0,13.483333333333333,"[116.337181,39.928211]",116.337181,39.928211,116.337181,39.928211
9055,216718,2013-10-18 15:30:00+00:00,257,"[116.294579,39.889671]",0.0,17.725,0,7.983333333333333,"[116.294579,39.889671]",116.294579,39.889671,116.294579,39.889671
9056,216733,2013-10-18 16:00:00+00:00,257,"[116.265381,39.900311]",0.0,12.415,0,3.6166666666666667,"[116.265381,39.900311]",116.265381,39.900311,116.265381,39.900311
9057,216739,2013-10-18 16:15:00+00:00,257,"[116.267105,39.905922]",0.0,20.9575,0,8.183333333333334,"[116.267105,39.905922]",116.267105,39.905922,116.267105,39.905922
9058,216753,2013-10-18 16:30:00+00:00,257,"[116.273216,39.880665]",0.0,37.5075,0,31.6,"[116.273216,39.880665]",116.273216,39.880665,116.273216,39.880665
9059,216804,2013-10-18 17:30:00+00:00,257,"[116.252495,39.999096]",0.0,27.9625,0,27.45,"[116.252495,39.999096]",116.252495,39.999096,116.252495,39.999096
9060,216839,2013-10-18 18:00:00+00:00,257,"[116.284554,39.924282]",0.0,20.61,0,52.333333333333336,"[116.284554,39.924282]",116.284554,39.924282,116.284554,39.924282
9061,216918,2013-10-18 18:45:00+00:00,257,"[116.320129,39.97023]",0.0,23.415,0,40.6,"[116.320129,39.97023]",116.320129,39.97023,116.320129,39.97023
9062,216958,2013-10-18 19:45:00+00:00,257,"[116.361763,39.945587]",0.0,37.580000000000005,0,8.266666666666667,"[116.361763,39.945587]",116.361763,39.945587,116.361763,39.945587
9063,216972,2013-10-18 20:00:00+00:00,257,"[116.284576,39.941528]",0.0,26.01,0,50.983333333333334,"[116.284576,39.941528]",116.284576,39.941528,116.284576,39.941528
9066,217151,2013-10-18 22:30:00+00:00,257,"[116.237305,39.978386]",0.0,45.4625,0,9.2,"[116.237305,39.978386]",116.237305,39.978386,116.237305,39.978386
9068,217178,2013-10-18 05:00:00+00:00,258,"[116.348801,39.790554]",0.0,51.9525,0,8.9,"[116.348801,39.790554]",116.348801,39.790554,116.348801,39.790554
9069,217190,2013-10-18 05:45:00+00:00,258,"[116.327888,39.896961]",0.0,63.66,0,10.083333333333334,"[116.327888,39.896961]",116.327888,39.896961,116.327888,39.896961
9070,217203,2013-10-18 06:00:00+00:00,258,"[116.425278,39.954174]",0.0,36.3875,0,18.316666666666666,"[116.425278,39.954174]",116.425278,39.954174,116.425278,39.954174
9071,217221,2013-10-18 06:15:00+00:00,258,"[116.410011,39.892704]",0.0,45.6475,0,6.483333333333333,"[116.410011,39.892704]",116.410011,39.892704,116.410011,39.892704
9072,217229,2013-10-18 06:30:00+00:00,258,"[116.430573,39.897617]",0.0,21.4075,0,11.366666666666667,"[116.430573,39.897617]",116.430573,39.897617,116.430573,39.897617
9073,217241,2013-10-18 07:00:00+00:00,258,"[116.406837,39.865181]",0.0,18.26,0,12.333333333333334,"[116.406837,39.865181]",116.406837,39.865181,116.406837,39.865181
9075,217260,2013-10-18 07:30:00+00:00,258,"[116.384026,39.903133]",0.0,20.53,0,13.333333333333334,"[116.384026,39.903133]",116.384026,39.903133,116.384026,39.903133
9079,217322,2013-10-18 09:30:00+00:00,258,"[116.522949,39.822201]",0.0,36.42,0,17.016666666666666,"[116.522949,39.822201]",116.522949,39.822201,116.522949,39.822201
9080,217339,2013-10-18 10:00:00+00:00,258,"[116.459679,39.871513]",0.0,23.275,0,19.55,"[116.459679,39.871513]",116.459679,39.871513,116.459679,39.871513
9081,217357,2013-10-18 10:15:00+00:00,258,"[116.444305,39.908352]",0.0,31.475,0,28.25,"[116.444305,39.908352]",116.444305,39.908352,116.444305,39.908352
9082,217387,2013-10-18 11:30:00+00:00,258,"[116.477554,39.954594]",0.0,32.865,0,5.383333333333334,"[116.477554,39.954594]",116.477554,39.954594,116.477554,39.954594
9084,217402,2013-10-18 12:00:00+00:00,258,"[116.445122,39.875587]",0.0,34.0525,0,33.53333333333333,"[116.445122,39.875587]",116.445122,39.875587,116.445122,39.875587
9085,217422,2013-10-18 12:30:00+00:00,258,"[116.461845,39.949131]",0.0,32.3025,0,16.733333333333334,"[116.461845,39.949131]",116.461845,39.949131,116.461845,39.949131
9086,217442,2013-10-18 13:00:00+00:00,258,"[116.31662,39.980469]",0.0,20.495,0,3.7333333333333334,"[116.31662,39.980469]",116.31662,39.980469,116.31662,39.980469
9088,217459,2013-10-18 13:15:00+00:00,258,"[116.327896,39.947136]",0.0,20.5225,0,17.316666666666666,"[116.327896,39.947136]",116.327896,39.947136,116.327896,39.947136
9089,217469,2013-10-18 13:45:00+00:00,258,"[116.313416,39.985622]",0.0,47.21,0,7.9,"[116.313416,39.985622]",116.313416,39.985622,116.313416,39.985622
9090,217479,2013-10-18 14:00:00+00:00,258,"[116.271461,40.005421]",0.0,32.1575,0,8.283333333333333,"[116.271461,40.005421]",116.271461,40.005421,116.271461,40.005421
9091,217487,2013-10-18 14:15:00+00:00,258,"[116.308601,39.957451]",0.0,39.56,0,4.183333333333334,"[116.308601,39.957451]",116.308601,39.957451,116.308601,39.957451
9092,217492,2013-10-18 14:30:00+00:00,258,"[116.309654,39.94524]",0.0,41.855,0,4.916666666666667,"[116.309654,39.94524]",116.309654,39.94524,116.309654,39.94524
9093,217499,2013-10-18 14:45:00+00:00,258,"[116.309174,39.953686]",0.0,31.8125,0,4.883333333333334,"[116.309174,39.953686]",116.309174,39.953686,116.309174,39.953686
9095,217523,2013-10-18 07:45:00+00:00,4117,"[116.351074,40.023781]",0.0,24.47,0,3.75,"[116.351074,40.023781]",116.351074,40.023781,116.351074,40.023781
9096,217528,2013-10-18 08:00:00+00:00,4117,"[116.351891,40.01392]",0.0,35.2575,0,7.133333333333334,"[116.351891,40.01392]",116.351891,40.01392,116.351891,40.01392
9097,217535,2013-10-18 08:15:00+00:00,4117,"[116.344971,40.000637]",0.0,41.3175,0,23.516666666666666,"[116.344971,40.000637]",116.344971,40.000637,116.344971,40.000637
9098,217558,2013-10-18 08:45:00+00:00,4117,"[116.310257,39.947254]",0.0,41.0725,0,5.1,"[116.310257,39.947254]",116.310257,39.947254,116.310257,39.947254
9099,217563,2013-10-18 09:15:00+00:00,4117,"[116.352089,40.007263]",0.0,19.015,0,16.95,"[116.352089,40.007263]",116.352089,40.007263,116.352089,40.007263
9100,217577,2013-10-18 09:45:00+00:00,4117,"[116.420364,39.969051]",0.0,39.04,0,7.283333333333333,"[116.420364,39.969051]",116.420364,39.969051,116.420364,39.969051
9102,217601,2013-10-18 13:00:00+00:00,4117,"[116.357918,39.909122]",0.0,38.0375,0,8.5,"[116.357918,39.909122]",116.357918,39.909122,116.357918,39.909122
9103,217609,2013-10-18 13:15:00+00:00,4117,"[116.347191,39.877483]",0.0,16.805,0,23.7,"[116.347191,39.877483]",116.347191,39.877483,116.347191,39.877483
9107,217695,2013-10-18 16:00:00+00:00,4117,"[116.440727,39.909267]",0.0,14.17,0,4.583333333333333,"[116.440727,39.909267]",116.440727,39.909267,116.440727,39.909267
9109,217723,2013-10-18 17:00:00+00:00,4117,"[116.339699,39.834938]",0.0,14.42,0,13.05,"[116.339699,39.834938]",116.339699,39.834938,116.339699,39.834938
9112,217766,2013-10-18 19:00:00+00:00,4117,"[116.328484,39.984638]",0.0,20.1775,0,44.05,"[116.328484,39.984638]",116.328484,39.984638,116.328484,39.984638
9113,217801,2013-10-18 20:45:00+00:00,4117,"[116.533974,40.021641]",0.0,71.4625,0,12.833333333333334,"[116.533974,40.021641]",116.533974,40.021641,116.533974,40.021641
9114,217816,2013-10-18 21:15:00+00:00,4117,"[116.365944,39.97757]",0.0,21.9025,0,5.733333333333333,"[116.365944,39.97757]",116.365944,39.97757,116.365944,39.97757
9115,217821,2013-10-18 21:30:00+00:00,4117,"[116.378433,39.982792]",0.0,18.9775,0,13.1,"[116.378433,39.982792]",116.378433,39.982792,116.378433,39.982792
9116,217831,2013-10-18 22:15:00+00:00,4117,"[116.351555,40.019146]",0.0,50.510000000000005,0,7.75,"[116.351555,40.019146]",116.351555,40.019146,116.351555,40.019146
9117,217837,2013-10-18 22:45:00+00:00,4117,"[116.318123,39.975147]",0.0,37.88,0,7.4,"[116.318123,39.975147]",116.318123,39.975147,116.318123,39.975147
9118,217842,2013-10-18 23:15:00+00:00,4117,"[116.327682,40.021667]",0.0,59.83,0,33.38333333333333,"[116.327682,40.021667]",116.327682,40.021667,116.327682,40.021667
9119,217872,2013-10-18 00:00:00+00:00,4118,"[116.362511,39.932549]",0.0,37.745,0,8.933333333333334,"[116.362511,39.932549]",116.362511,39.932549,116.362511,39.932549
9120,217886,2013-10-18 00:15:00+00:00,4118,"[116.28241,39.907505]",0.0,43.9225,0,40.983333333333334,"[116.28241,39.907505]",116.28241,39.907505,116.28241,39.907505
9121,217938,2013-10-18 01:00:00+00:00,4118,"[116.3032,39.95985]",0.0,31.495,0,20.8,"[116.3032,39.95985]",116.3032,39.95985,116.3032,39.95985
9123,217975,2013-10-18 01:45:00+00:00,4118,"[116.343437,39.98613]",0.0,53.89,0,3.3333333333333335,"[116.343437,39.98613]",116.343437,39.98613,116.343437,39.98613
9124,217980,2013-10-18 01:45:00+00:00,4118,"[116.362358,39.986923]",0.0,67.145,0,8.2,"[116.362358,39.986923]",116.362358,39.986923,116.362358,39.986923
9125,217994,2013-10-18 02:00:00+00:00,4118,"[116.36068,39.958065]",0.0,29.02,0,10.283333333333333,"[116.36068,39.958065]",116.36068,39.958065,116.36068,39.958065
9126,218015,2013-10-18 04:45:00+00:00,4118,"[116.338196,39.974525]",0.0,33.2325,0,31.866666666666667,"[116.338196,39.974525]",116.338196,39.974525,116.338196,39.974525
9128,218089,2013-10-18 06:15:00+00:00,4118,"[116.35051,39.967945]",0.0,64.5175,0,3.1,"[116.35051,39.967945]",116.35051,39.967945,116.35051,39.967945
9129,218094,2013-10-18 06:30:00+00:00,4118,"[116.338295,39.967804]",0.0,63.2275,0,32.05,"[116.338295,39.967804]",116.338295,39.967804,116.338295,39.967804
9132,218171,2013-10-18 09:00:00+00:00,4118,"[116.356865,39.910892]",0.0,29.2975,0,34.86666666666667,"[116.356865,39.910892]",116.356865,39.910892,116.356865,39.910892
9133,218221,2013-10-18 10:00:00+00:00,4118,"[116.352623,40.00042]",0.0,18.215,0,25.15,"[116.352623,40.00042]",116.352623,40.00042,116.352623,40.00042
9134,218237,2013-10-18 10:30:00+00:00,4118,"[116.339355,39.992851]",0.0,10.725,0,5.0,"[116.339355,39.992851]",116.339355,39.992851,116.339355,39.992851
9136,218252,2013-10-18 12:00:00+00:00,4118,"[116.339325,39.992889]",0.0,17.490000000000002,0,6.2,"[116.339325,39.992889]",116.339325,39.992889,116.339325,39.992889
9137,218263,2013-10-18 12:15:00+00:00,4118,"[116.333038,39.991657]",0.0,32.375,0,25.566666666666666,"[116.333038,39.991657]",116.333038,39.991657,116.333038,39.991657
9138,218291,2013-10-18 12:45:00+00:00,4118,"[116.352844,39.889442]",0.0,38.6,0,9.2,"[116.352844,39.889442]",116.352844,39.889442,116.352844,39.889442
9139,218297,2013-10-18 13:15:00+00:00,4118,"[116.354897,39.96331]",0.0,51.1325,0,31.816666666666666,"[116.354897,39.96331]",116.354897,39.96331,116.354897,39.96331
9140,218329,2013-10-18 14:00:00+00:00,4118,"[116.332237,39.957413]",0.0,31.0175,0,13.0,"[116.332237,39.957413]",116.332237,39.957413,116.332237,39.957413
9141,218344,2013-10-18 14:15:00+00:00,4118,"[116.32415,39.95203]",0.0,20.2475,0,64.43333333333334,"[116.32415,39.95203]",116.32415,39.95203,116.32415,39.95203
9142,218397,2013-10-18 09:00:00+00:00,4119,"[116.440536,39.945427]",0.0,40.5075,0,15.1,"[116.440536,39.945427]",116.440536,39.945427,116.440536,39.945427
9143,218413,2013-10-18 09:15:00+00:00,4119,"[116.408409,39.908562]",0.0,27.387500000000003,0,27.1,"[116.408409,39.908562]",116.408409,39.908562,116.408409,39.908562
9144,218430,2013-10-18 10:00:00+00:00,4119,"[116.461716,39.925087]",0.0,23.0925,0,11.8,"[116.461716,39.925087]",116.461716,39.925087,116.461716,39.925087
9145,218439,2013-10-18 10:15:00+00:00,4119,"[116.450249,39.947346]",0.0,19.06,0,10.316666666666666,"[116.450249,39.947346]",116.450249,39.947346,116.450249,39.947346
9147,218456,2013-10-18 11:00:00+00:00,4119,"[116.438736,39.941536]",0.0,23.942500000000003,0,43.35,"[116.438736,39.941536]",116.438736,39.941536,116.438736,39.941536
9148,218490,2013-10-18 12:00:00+00:00,4119,"[116.324593,39.896923]",0.0,35.160000000000004,0,9.983333333333333,"[116.324593,39.896923]",116.324593,39.896923,116.324593,39.896923
9149,218502,2013-10-18 12:30:00+00:00,4119,"[116.247269,39.927372]",0.0,47.67,0,13.433333333333334,"[116.247269,39.927372]",116.247269,39.927372,116.247269,39.927372
9150,218515,2013-10-18 14:00:00+00:00,4119,"[116.202141,39.924362]",0.0,48.21,0,5.366666666666666,"[116.202141,39.924362]",116.202141,39.924362,116.202141,39.924362
9152,218527,2013-10-18 14:45:00+00:00,4119,"[116.263458,39.903809]",0.0,28.145,0,28.666666666666668,"[116.263458,39.903809]",116.263458,39.903809,116.263458,39.903809
9153,218553,2013-10-18 15:15:00+00:00,4119,"[116.286179,39.924088]",0.0,11.5375,0,23.066666666666666,"[116.286179,39.924088]",116.286179,39.924088,116.286179,39.924088
9154,218571,2013-10-18 16:00:00+00:00,4119,"[116.35601,39.908802]",0.0,23.605,0,15.516666666666667,"[116.35601,39.908802]",116.35601,39.908802,116.35601,39.908802
9156,218598,2013-10-18 17:00:00+00:00,4119,"[116.311386,39.923698]",0.0,28.7575,0,54.7,"[116.311386,39.923698]",116.311386,39.923698,116.311386,39.923698
9157,218633,2013-10-18 18:30:00+00:00,4119,"[116.355583,39.898533]",0.0,22.14,0,9.033333333333333,"[116.355583,39.898533]",116.355583,39.898533,116.355583,39.898533
9158,218643,2013-10-18 18:45:00+00:00,4119,"[116.322823,39.89677]",0.0,20.765,0,12.6,"[116.322823,39.89677]",116.322823,39.89677,116.322823,39.89677
9159,218655,2013-10-18 19:00:00+00:00,4119,"[116.273643,39.89418]",0.0,29.015,0,14.333333333333334,"[116.273643,39.89418]",116.273643,39.89418,116.273643,39.89418
9161,218677,2013-10-18 20:15:00+00:00,4119,"[116.363808,40.022919]",0.0,53.255,0,22.0,"[116.363808,40.022919]",116.363808,40.022919,116.363808,40.022919
9162,218699,2013-10-18 22:15:00+00:00,4119,"[116.538742,39.91251]",0.0,13.062500000000002,0,16.233333333333334,"[116.538742,39.91251]",116.538742,39.91251,116.538742,39.91251
9163,218715,2013-10-18 22:45:00+00:00,4119,"[116.445992,39.881252]",0.0,53.5575,0,5.983333333333333,"[116.445992,39.881252]",116.445992,39.881252,116.445992,39.881252
9164,218721,2013-10-18 23:15:00+00:00,4119,"[116.461899,39.94511]",0.0,37.93,0,13.416666666666666,"[116.461899,39.94511]",116.461899,39.94511,116.461899,39.94511
9165,218734,2013-10-18 23:30:00+00:00,4119,"[116.334709,39.967728]",0.0,41.0525,0,10.033333333333333,"[116.334709,39.967728]",116.334709,39.967728,116.334709,39.967728
9166,218743,2013-10-18 08:30:00+00:00,4120,"[116.498253,39.878578]",0.0,14.1875,0,22.016666666666666,"[116.498253,39.878578]",116.498253,39.878578,116.498253,39.878578
9167,218755,2013-10-18 09:00:00+00:00,4120,"[116.489082,39.905819]",0.0,35.3275,0,9.0,"[116.489082,39.905819]",116.489082,39.905819,116.489082,39.905819
9169,218769,2013-10-18 10:00:00+00:00,4120,"[116.420692,40.022205]",0.0,25.385,0,5.983333333333333,"[116.420692,40.022205]",116.420692,40.022205,116.420692,40.022205
9170,218774,2013-10-18 10:30:00+00:00,4120,"[116.356758,40.018753]",0.0,52.0425,0,8.0,"[116.356758,40.018753]",116.356758,40.018753,116.356758,40.018753
9172,218784,2013-10-18 12:30:00+00:00,4120,"[116.375206,40.008373]",0.0,28.73,0,15.0,"[116.375206,40.008373]",116.375206,40.008373,116.375206,40.008373
9173,218795,2013-10-18 14:45:00+00:00,4120,"[116.392693,39.94886]",0.0,20.845,0,8.983333333333333,"[116.392693,39.94886]",116.392693,39.94886,116.392693,39.94886
9174,218804,2013-10-18 15:00:00+00:00,4120,"[116.449791,39.953514]",0.0,60.9925,0,14.0,"[116.449791,39.953514]",116.449791,39.953514,116.449791,39.953514
9175,218815,2013-10-18 15:45:00+00:00,4120,"[116.489922,39.966446]",0.0,22.2775,0,11.016666666666667,"[116.489922,39.966446]",116.489922,39.966446,116.489922,39.966446
9176,218822,2013-10-18 17:00:00+00:00,4120,"[116.453644,39.921188]",0.0,23.5225,0,7.0,"[116.453644,39.921188]",116.453644,39.921188,116.453644,39.921188
9178,218834,2013-10-18 08:00:00+00:00,4121,"[116.40992,39.857315]",0.0,33.375,0,12.566666666666666,"[116.40992,39.857315]",116.40992,39.857315,116.40992,39.857315
9179,218848,2013-10-18 08:45:00+00:00,4121,"[116.279617,39.872513]",0.0,28.46,0,5.516666666666667,"[116.279617,39.872513]",116.279617,39.872513,116.279617,39.872513
9180,218854,2013-10-18 09:15:00+00:00,4121,"[116.283936,39.850155]",0.0,48.9375,0,7.0,"[116.283936,39.850155]",116.283936,39.850155,116.283936,39.850155
9182,218871,2013-10-18 09:45:00+00:00,4121,"[116.325447,39.876461]",0.0,16.575,0,5.733333333333333,"[116.325447,39.876461]",116.325447,39.876461,116.325447,39.876461
9183,218878,2013-10-18 10:00:00+00:00,4121,"[116.342636,39.888294]",0.0,18.42,0,16.566666666666666,"[116.342636,39.888294]",116.342636,39.888294,116.342636,39.888294
9185,218914,2013-10-18 11:45:00+00:00,4121,"[116.373985,40.025257]",0.0,27.4075,0,11.633333333333333,"[116.373985,40.025257]",116.373985,40.025257,116.373985,40.025257
9186,218922,2013-10-18 12:15:00+00:00,4121,"[116.333855,39.972015]",0.0,47.94,0,24.066666666666666,"[116.333855,39.972015]",116.333855,39.972015,116.333855,39.972015
9187,218943,2013-10-18 12:45:00+00:00,4121,"[116.344238,39.890022]",0.0,49.685,0,21.9,"[116.344238,39.890022]",116.344238,39.890022,116.344238,39.890022
9188,218963,2013-10-18 13:15:00+00:00,4121,"[116.348091,39.869633]",0.0,51.185,0,18.816666666666666,"[116.348091,39.869633]",116.348091,39.869633,116.348091,39.869633
9189,218983,2013-10-18 14:30:00+00:00,4121,"[116.309929,39.891079]",0.0,34.2725,0,15.133333333333333,"[116.309929,39.891079]",116.309929,39.891079,116.309929,39.891079
9190,219001,2013-10-18 09:15:00+00:00,4122,"[116.545982,39.923622]",0.0,64.825,0,33.38333333333333,"[116.545982,39.923622]",116.545982,39.923622,116.545982,39.923622
9191,219029,2013-10-18 10:00:00+00:00,4122,"[116.4319,39.936489]",0.0,27.24,0,9.616666666666667,"[116.4319,39.936489]",116.4319,39.936489,116.4319,39.936489
9192,219036,2013-10-18 10:30:00+00:00,4122,"[116.435257,39.95118]",0.0,34.5575,0,23.783333333333335,"[116.435257,39.95118]",116.435257,39.95118,116.435257,39.95118
9193,219072,2013-10-18 11:00:00+00:00,4122,"[116.410606,39.892918]",0.0,29.005000000000003,0,4.416666666666667,"[116.410606,39.892918]",116.410606,39.892918,116.410606,39.892918
9194,219080,2013-10-18 11:15:00+00:00,4122,"[116.38118,39.900078]",0.0,35.645,0,12.183333333333334,"[116.38118,39.900078]",116.38118,39.900078,116.38118,39.900078
9195,219090,2013-10-18 11:30:00+00:00,4122,"[116.346176,39.904869]",0.0,22.7175,0,14.3,"[116.346176,39.904869]",116.346176,39.904869,116.346176,39.904869
9196,219106,2013-10-18 11:45:00+00:00,4122,"[116.35585,39.943066]",0.0,30.6775,0,4.2,"[116.35585,39.943066]",116.35585,39.943066,116.35585,39.943066
9197,219116,2013-10-18 12:00:00+00:00,4122,"[116.354507,39.973331]",0.0,57.445,0,24.6,"[116.354507,39.973331]",116.354507,39.973331,116.354507,39.973331
9198,219163,2013-10-18 13:15:00+00:00,4122,"[116.543762,39.909389]",0.0,49.9775,0,29.9,"[116.543762,39.909389]",116.543762,39.909389,116.543762,39.909389
9199,219194,2013-10-18 14:00:00+00:00,4122,"[116.446556,39.908604]",0.0,32.305,0,8.683333333333334,"[116.446556,39.908604]",116.446556,39.908604,116.446556,39.908604
9201,219236,2013-10-18 14:45:00+00:00,4122,"[116.388031,39.866692]",0.0,39.84,0,58.56666666666667,"[116.388031,39.866692]",116.388031,39.866692,116.388031,39.866692
9202,219316,2013-10-18 16:45:00+00:00,4122,"[116.544281,40.025253]",0.0,30.6575,0,47.93333333333333,"[116.544281,40.025253]",116.544281,40.025253,116.544281,40.025253
9205,219408,2013-10-18 00:30:00+00:00,4123,"[116.353493,39.927387]",0.0,25.02,0,23.066666666666666,"[116.353493,39.927387]",116.353493,39.927387,116.353493,39.927387
9209,219551,2013-10-18 06:15:00+00:00,4123,"[116.428223,39.904892]",0.0,12.34,0,12.083333333333334,"[116.428223,39.904892]",116.428223,39.904892,116.428223,39.904892
9210,219569,2013-10-18 07:15:00+00:00,4123,"[116.438713,39.903248]",0.0,27.48,0,37.43333333333333,"[116.438713,39.903248]",116.438713,39.903248,116.438713,39.903248
9211,219618,2013-10-18 08:00:00+00:00,4123,"[116.395134,39.940712]",0.0,17.3275,0,23.283333333333335,"[116.395134,39.940712]",116.395134,39.940712,116.395134,39.940712
9212,219637,2013-10-18 08:30:00+00:00,4123,"[116.355682,39.929607]",0.0,24.2925,0,23.116666666666667,"[116.355682,39.929607]",116.355682,39.929607,116.355682,39.929607
9213,219651,2013-10-18 09:15:00+00:00,4123,"[116.34269,39.89426]",0.0,26.2525,0,30.666666666666668,"[116.34269,39.89426]",116.34269,39.89426,116.34269,39.89426
9214,219687,2013-10-18 12:30:00+00:00,4123,"[116.252693,39.867584]",0.0,48.212500000000006,0,7.55,"[116.252693,39.867584]",116.252693,39.867584,116.252693,39.867584
9215,219703,2013-10-18 12:30:00+00:00,4123,"[116.310387,39.903736]",0.0,51.125,0,29.533333333333335,"[116.310387,39.903736]",116.310387,39.903736,116.310387,39.903736
9216,219749,2013-10-18 13:15:00+00:00,4123,"[116.240913,39.897591]",0.0,60.515,0,11.533333333333333,"[116.240913,39.897591]",116.240913,39.897591,116.240913,39.897591
9217,219760,2013-10-18 13:30:00+00:00,4123,"[116.225784,39.903904]",0.0,41.75,0,10.45,"[116.225784,39.903904]",116.225784,39.903904,116.225784,39.903904
9219,219792,2013-10-18 14:00:00+00:00,4123,"[116.325012,39.896996]",0.0,34.4525,0,95.75,"[116.325012,39.896996]",116.325012,39.896996,116.325012,39.896996
9220,219916,2013-10-18 15:45:00+00:00,4123,"[116.40596,39.892811]",0.0,42.1325,0,10.433333333333334,"[116.40596,39.892811]",116.40596,39.892811,116.40596,39.892811
9221,219928,2013-10-18 16:00:00+00:00,4123,"[116.444214,39.89537]",0.0,26.2375,0,23.416666666666668,"[116.444214,39.89537]",116.444214,39.89537,116.444214,39.89537
9222,219963,2013-10-18 17:15:00+00:00,4123,"[116.547653,39.941429]",0.0,20.1625,0,28.0,"[116.547653,39.941429]",116.547653,39.941429,116.547653,39.941429
9224,220032,2013-10-18 19:00:00+00:00,4123,"[116.417572,40.02462]",0.0,21.2475,0,30.616666666666667,"[116.417572,40.02462]",116.417572,40.02462,116.417572,40.02462
9225,220068,2013-10-18 21:00:00+00:00,4123,"[116.424728,39.924496]",0.0,43.0225,0,55.516666666666666,"[116.424728,39.924496]",116.424728,39.924496,116.424728,39.924496
9226,220129,2013-10-18 22:00:00+00:00,4123,"[116.378624,39.899937]",0.0,41.015,0,8.433333333333334,"[116.378624,39.899937]",116.378624,39.899937,116.378624,39.899937
9228,220229,2013-10-18 23:15:00+00:00,4123,"[116.395767,39.968716]",0.0,56.51,0,36.96666666666667,"[116.395767,39.968716]",116.395767,39.968716,116.395767,39.968716
9229,220279,2013-10-18 12:30:00+00:00,4124,"[116.199501,39.810413]",0.0,34.84,0,9.216666666666667,"[116.199501,39.810413]",116.199501,39.810413,116.199501,39.810413
9230,220296,2013-10-18 12:45:00+00:00,4124,"[116.211472,39.795361]",0.0,49.9,0,4.616666666666666,"[116.211472,39.795361]",116.211472,39.795361,116.211472,39.795361
9231,220307,2013-10-18 13:15:00+00:00,4124,"[116.209137,39.842968]",0.0,35.965,0,12.866666666666667,"[116.209137,39.842968]",116.209137,39.842968,116.209137,39.842968
9232,220336,2013-10-18 13:30:00+00:00,4124,"[116.311172,39.881969]",0.0,47.69,0,24.2,"[116.311172,39.881969]",116.311172,39.881969,116.311172,39.881969
9233,220370,2013-10-18 14:00:00+00:00,4124,"[116.360413,39.899261]",0.0,35.055,0,41.333333333333336,"[116.360413,39.899261]",116.360413,39.899261,116.360413,39.899261
9234,220431,2013-10-18 15:00:00+00:00,4124,"[116.546104,39.869141]",0.0,65.9575,0,11.216666666666667,"[116.546104,39.869141]",116.546104,39.869141,116.546104,39.869141
9236,220454,2013-10-18 15:30:00+00:00,4124,"[116.446152,39.891823]",0.0,34.3975,0,18.966666666666665,"[116.446152,39.891823]",116.446152,39.891823,116.446152,39.891823
9237,220479,2013-10-18 16:15:00+00:00,4124,"[116.400223,39.876797]",0.0,22.6425,0,100.88333333333334,"[116.400223,39.876797]",116.400223,39.876797,116.400223,39.876797
9238,220583,2013-10-18 18:00:00+00:00,4124,"[116.415131,39.832355]",0.0,34.215,0,33.96666666666667,"[116.415131,39.832355]",116.415131,39.832355,116.415131,39.832355
9239,220633,2013-10-18 18:30:00+00:00,4124,"[116.387115,39.851345]",0.0,18.455,0,23.733333333333334,"[116.387115,39.851345]",116.387115,39.851345,116.387115,39.851345
9240,220670,2013-10-18 19:00:00+00:00,4124,"[116.352806,39.877819]",0.0,20.192500000000003,0,28.883333333333333,"[116.352806,39.877819]",116.352806,39.877819,116.352806,39.877819
9241,220705,2013-10-18 19:45:00+00:00,4124,"[116.289124,39.836498]",0.0,14.1875,0,2.316666666666667,"[116.289124,39.836498]",116.289124,39.836498,116.289124,39.836498
9242,220710,2013-10-18 20:00:00+00:00,4124,"[116.288292,39.823017]",0.0,34.41,0,4.7,"[116.288292,39.823017]",116.288292,39.823017,116.288292,39.823017
9243,220718,2013-10-18 20:00:00+00:00,4124,"[116.289253,39.836391]",0.0,12.0,0,28.8,"[116.289253,39.836391]",116.289253,39.836391,116.289253,39.836391
9244,220751,2013-10-18 20:45:00+00:00,4124,"[116.289436,39.877048]",0.0,23.2725,0,3.9833333333333334,"[116.289436,39.877048]",116.289436,39.877048,116.289436,39.877048
9245,220758,2013-10-18 20:45:00+00:00,4124,"[116.269318,39.86562]",0.0,29.545,0,56.55,"[116.269318,39.86562]",116.269318,39.86562,116.269318,39.86562
9246,220823,2013-10-18 22:00:00+00:00,4124,"[116.209732,39.832844]",0.0,26.4325,0,7.4,"[116.209732,39.832844]",116.209732,39.832844,116.209732,39.832844
9247,220834,2013-10-18 05:45:00+00:00,4125,"[116.467941,39.871063]",0.0,23.4175,0,4.983333333333333,"[116.467941,39.871063]",116.467941,39.871063,116.467941,39.871063
9248,220846,2013-10-18 06:00:00+00:00,4125,"[116.462761,39.833797]",0.0,76.4575,0,20.366666666666667,"[116.462761,39.833797]",116.462761,39.833797,116.462761,39.833797
9249,220888,2013-10-18 06:30:00+00:00,4125,"[116.444923,39.812374]",0.0,35.8,0,11.783333333333333,"[116.444923,39.812374]",116.444923,39.812374,116.444923,39.812374
9250,220906,2013-10-18 06:45:00+00:00,4125,"[116.430885,39.858517]",0.0,52.2125,0,18.466666666666665,"[116.430885,39.858517]",116.430885,39.858517,116.430885,39.858517
